Package,Count
org.apache.pdfbox:pdfbox@2.0.11,5
procps@3.2.8-45.el6_9.3,5
pkg:deb/ubuntu/ghostscript@9.26~dfsg%2B0-0ubuntu0.18.04.14?os_distro=bionic&os_name=ubuntu&os_version=18.04,5
libx11-xcb1@2:1.6.4-3ubuntu0.3,5
libavahi-common3@0.8-10,5
libcurl4@8.5.0-2,5
libncurses6@6.2-0ubuntu2,5
gnutls@3.8.3-4.el9_4,5
pkg:maven/org.codehaus.jettison/jettison@1.1,5
pkg:deb/debian/gnutls28@3.8.1-4?os_distro=trixie&os_name=debian&os_version=unstable,5
urllib3@1.25.8,5
libgnutls30@3.7.1-5+deb11u4,5
libtinfo6@6.2-0ubuntu2,5
libssl1.1@1.1.1w-0+deb11u1,5
3.0.7-27.0.3.el9@fips,5
org.apache.xmlgraphics:batik-bridge@1.14,5
libssl-dev@1.1.1w-0+deb11u1,5
openssl@1.1.1w-0+deb11u1,5
pkg:deb/ubuntu/ncurses@6.2-0ubuntu2?os_distro=focal&os_name=ubuntu&os_version=20.04,5
httpd,5
Pillow@9.0.1,5
libctf-nobfd0@2.38-4ubuntu2.6,5
pkg:deb/debian/nodejs@12.22.12~dfsg-1~deb11u4?os_distro=bullseye&os_name=debian&os_version=11,5
libcom_err@1.41.12-24.el6,5
libctf0@2.38-4ubuntu2.6,5
3.26.0-19.el8@9,5
ruby@3.1.4-r0,5
binutils-common@2.38-4ubuntu2.6,5
3.0.7-27.0.3.el9,5
3.0.7-27.el9,5
libopenexr23@2.2.1-4.1+deb10u2,5
login@1:4.2-3.1ubuntu5.4,5
python3@3.9.18-3.el9,5
3.10.11-1.2.mga9,5
libkrb5support0@1.20.1-2,5
login@1:4.13+dfsg1-1+b1,5
libncursesw6@6.2-0ubuntu2,5
libkrb5support0@1.17-6ubuntu4.3,5
pkg:maven/com.google.protobuf/protobuf-java@3.7.1,5
ncurses-base@6.2-0ubuntu2,5
pkg:rpm/redhatlinux/krb5@1.21.1-1.el9?os_name=redhatlinux&os_version=9,5
libk5crypto3@1.20.1-2,5
libopenexr-dev@2.2.1-4.1+deb10u2,5
libk5crypto3@1.18.3-6+deb11u3,5
pkg:golang/stdlib@1.21.6,5
pkg:maven/com.google.protobuf/protobuf-java@2.5.0,5
passwd@1:4.2-3.1ubuntu5.4,5
gnutls@3.7.8-r3,5
pkg:deb/debian/curl@7.88.1-10?os_distro=bookworm&os_name=debian&os_version=12,5
ncurses-bin@6.2-0ubuntu2,5
file,5
pkg:apk/alpine/ghostscript@10.02.1-r0?os_name=alpine&os_version=3.20,5
sqlite-libs@3.26.0-19.el8_9,5
libudev1@237-3ubuntu10.46,5
org.apache.tomcat:tomcat-catalina@9.0.72,5
libsqlite3-0@3.34.1-3,5
pkg:maven/org.codehaus.jettison/jettison@1.3.8,5
org.codehaus.jettison:jettison@1.1,5
libjpeg62-turbo-dev@1:1.5.2-2+deb10u1,5
libjpeg62-turbo@1:1.5.2-2+deb10u1,5
pkg:rpm/redhatlinux/python3.9@3.9.18-3.el9?os_name=redhatlinux&os_version=9,5
libjpeg-dev@1:1.5.2-2+deb10u1,5
libxerces-c-dev,5
pkg:maven/org.codehaus.jettison/jettison@1.4.0,5
org.codehaus.jettison:jettison@1.3.8,5
pkg:maven/org.eclipse.jetty/jetty-util@11.0.2,5
org.apache.logging.log4j:log4j-core@2.9.1,5
pkg:maven/org.apache.tika/tika-core@1.16 pkg:maven/org.apache.tika/tika-core@1.3,5
libsqlite3-dev@3.34.1-3,5
libwmf-0.2-7@0.2.12-5.1,5
libwmf-dev@0.2.12-5.1,5
libwmf0.2-7@0.2.8.4-14,5
libwmf-dev@0.2.8.4-14,5
libwmf-dev@0.2.8.4-17,5
libwmf0.2-7@0.2.8.4-17,5
libwmflite-0.2-7@0.2.12-5.1,5
org.codehaus.jettison:jettison@1.3.3,5
libzmq3-dev,5
pkg:maven/org.codehaus.jettison/jettison@1.3.3,5
pkg:deb/debian/curl@8.5.0-2?os_distro=trixie&os_name=debian&os_version=unstable,5
3.26.0-19.0.1.el8@9,5
org.codehaus.jettison:jettison@1.4.0,5
perl,5
libcurl4,5
pkg:maven/com.h2database/h2@1.4.200,5
pkg:maven/com.h2database/h2@1.4.199,5
com.h2database:h2@1.4.199,5
com.fasterxml.jackson.core:jackson-databind@2.10.5,5
libbinutils@2.38-4ubuntu2.6,5
com.fasterxml.jackson.core:jackson-databind@2.10.2,5
com.h2database:h2@1.3.173,5
binutils-x86-64-linux-gnu@2.38-4ubuntu2.6,5
com.fasterxml.jackson.core:jackson-databind@2.10.4,5
pkg:deb/debian/curl@7.64.0-4%2Bdeb10u9?os_distro=buster&os_name=debian&os_version=10,5
pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@9.0.72,5
pkg:deb/debian/python3.9@3.9.2-1?os_distro=bullseye&os_name=debian&os_version=11,5
pkg:maven/io.netty/netty-all@4.0.33.Final,5
com.h2database:h2@1.4.197,5
com.h2database:h2@1.4.193,5
pkg:deb/ubuntu/nss@2:3.35-2ubuntu2.12?os_distro=bionic&os_name=ubuntu&os_version=18.04,5
pkg:maven/com.google.protobuf/protobuf-java@3.9.0,5
lib64magic1,5
pkg:maven/com.google.protobuf/protobuf-java@2.5.0 pkg:maven/com.google.protobuf/protobuf-java@3.3.0 pkg:maven/com.google.protobuf/protobuf-java@3.7.1,5
github.com/golang/go@1.21.3,5
http2@v0.0.0-20220921203646-d300de134e69,5
pcre,5
libavahi-common-data@0.8-10,5
libglib2.0-bin,5
tar@1.30+dfsg-6+deb10u1,5
libglib2.0-dev@2.56.4-0ubuntu0.18.04.9,5
libglib2.0-dev-bin,5
libasan3,5
2.56.4-162.el8,5
libkrb5support0@1.18.3-6+deb11u3,5
libkrb5-3@1.18.3-6+deb11u3,5
org.jboss.resteasy:resteasy-client@3.0.19.Final,5
github.com/opencontainers/runc@v1.1.0,5
libfreetype6@2.10.1-2ubuntu0.1,5
com.google.protobuf:protobuf-java@3.9.0,5
com.hazelcast:hazelcast@3.12.8,5
libgcc-6-dev,5
libavahi-client3@0.8-10,5
binutils-common,5
mbedtls@2.28.8-r0,5
pkg:pypi/werkzeug@2.0.2,5
Werkzeug@2.0.2,5
xerces:xercesImpl@2.11.0.SP4,5
libc6@2.35-0ubuntu3.7,5
openssh-client@1:7.2p2-4ubuntu2.10,5
jammy,5
openssh-client@1:7.6p1-4ubuntu0.7,5
git-man,5
pkg:pypi/werkzeug@1.0.1,5
org.apache.commons:commons-compress@1.20,5
Werkzeug@1.0.1,5
libstdc++-6-dev,5
org.silverpeas.core:silverpeas-core-web@6.3.5,5
gcc-7-base,5
pkg:maven/org.apache.commons/commons-compress@1.18 pkg:maven/org.apache.commons/commons-compress@1.19,5
org.apache.commons:commons-compress@1.19,5
pkg:maven/org.apache.commons/commons-compress@1.20,5
libgssapi-krb5-2@1.18.3-6+deb11u3,5
pkg:deb/debian/sqlite3@3.27.2-3%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,5
libgssapi-krb5-2@1.16-2ubuntu0.4,5
libgssapi-krb5-2@1.20.1-2,5
python3-libs@3.9.18-3.el9,5
pkg:rpm/rocky/glibc-common@2.34-83.el9.7?os_name=rocky&os_version=9 pkg:rpm/rocky/glibc-minimal-langpack@2.34-83.el9.7?os_name=rocky&os_version=9 pkg:rpm/rocky/glibc@2.34-83.el9.7?os_name=rocky&os_version=9,5
libkrb5-3@1.20.1-2,5
com.google.protobuf:protobuf-java@3.6.1,5
nodejs@16.20.2-r0,5
libkrb5support0@1.16-2ubuntu0.4,5
python3-devel@3.9.18-3.el9,5
github.com/golang/go@1.20.10,5
com.google.protobuf:protobuf-java@2.5.0,5
libgnutls30,5
passwd@1:4.13+dfsg1-1+b1,5
pkg:maven/com.google.protobuf/protobuf-java@3.3.0 pkg:maven/com.google.protobuf/protobuf-java@3.7.1,5
ncurses-bin@6.1-1ubuntu1.18.04,5
pkg:deb/ubuntu/ncurses@6.1-1ubuntu1.18.04?os_distro=bionic&os_name=ubuntu&os_version=18.04,5
com.google.protobuf:protobuf-java@3.7.1,5
libncursesw5@6.1-1ubuntu1.18.04,5
libtinfo5@6.1-1ubuntu1.18.04,5
pkg:maven/com.google.protobuf/protobuf-java@3.6.1 pkg:maven/com.google.protobuf/protobuf-java@3.9.0,5
ncurses-base@6.1-1ubuntu1.18.04,5
python-unversioned-command@3.9.18-3.el9,5
pkg:maven/org.silverpeas.core/silverpeas-core-web@6.0.2,4
libxpm4@1:3.5.12-1ubuntu0.18.04.2,4
libnginx-mod-http-xslt-filter,4
pkg:maven/org.silverpeas.core/silverpeas-core-web@6.2,4
procps-ng@3.3.10-28.el7,4
libsqlite3-0@3.22.0-1ubuntu0.4,4
pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.10.2 pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10.1 pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.5,4
org.eclipse.jetty:jetty-http@9.4.39.v20210325,4
github.com/coredns/coredns@v1.1.2,4
python3-cryptography@3.3.2-1,4
libflac8@1.3.2-1,4
com.google.protobuf:protobuf-java@3.17.3,4
libx11-6@2:1.6.4-3ubuntu0.4,4
org.apache.ant:ant@1.9.6,4
libnginx-mod-http-geoip,4
golang.org/x/net@v0.9.0,4
pkg:maven/org.codehaus.jettison/jettison@1.5.1,4
pkg:maven/org.silverpeas.core/silverpeas-core-web@6.1.2,4
libx11-xcb-dev@2:1.6.4-3ubuntu0.4,4
pkg:apk/alpine/openssl@1.1.1k-r0?os_name=alpine&os_version=3.13,4
libnginx-mod-http-image-filter,4
pkg:maven/org.postgresql/postgresql@42.3.3,4
org.apache.ant:ant@1.9.1,4
pkg:maven/org.apache.tika/tika-core@1.22,4
libfdisk1,4
pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.10.5 pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.6,4
org.apache.ant:ant@1.10.7,4
derby_10.5.3.0@1,4
org.apache.derby:derby@10.5.3.0,4
tinymce@4.6.2,4
io.netty:netty-all@4.0.33.Final,4
nginx-core,4
pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.10.2 pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.10.4 pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.5,4
libnginx-mod-mail,4
libcroco3@0.6.12-2,4
pkg:maven/org.bitbucket.b_c/jose4j@0.7.11,4
libsndfile1@1.0.28-4ubuntu0.18.04.1,4
com.fasterxml.jackson.core:jackson-databind@2.11.1,4
org.webjars:jquery@1.10.2-1,4
pkg:gem/rdoc@6.0.1,4
pkg:deb/ubuntu/libsndfile@1.0.28-7?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libsndfile1@1.0.25-10ubuntu0.16.04.3,4
pkg:maven/io.netty/netty-all@4.1.48.Final,4
pkg:maven/io.netty/netty-all@4.1.58.Final,4
libx11-6@2:1.8.4-2,4
pkg:deb/debian/libx11@2:1.8.4-2?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:deb/ubuntu/dbus@1.12.2-1ubuntu1.2?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libdbus-1-3@1.12.2-1ubuntu1.2,4
libvpx3@1.5.0-2ubuntu1.1,4
pkg:maven/io.netty/netty-all@4.1.42.Final,4
nodejs,4
libsndfile1@1.0.28-7,4
libx11-data@2:1.8.4-2,4
pkg:rpm/redhatlinux/libX11@1.6.8-8.el8?os_name=redhatlinux&os_version=8,4
golang.org/x/net@v0.8.0,4
libnginx-mod-stream,4
pkg:golang/stdlib@1.22.1,4
pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.11.1,4
golang.org/x/net@v0.7.0,4
org.apache.pdfbox:pdfbox@2.0.16,4
libsdl2-2.0-0@2.0.10+dfsg1-3,4
nginx-common,4
pkg:maven/org.apache.pdfbox/pdfbox@2.0.16,4
libflac8@1.3.1-4,4
org.bouncycastle:bcprov-ext-jdk15on@1.60,4
pkg:deb/ubuntu/libsdl2@2.0.10%2Bdfsg1-3?os_distro=focal&os_name=ubuntu&os_version=20.04,4
3.3.15-1.mga7,4
xenial,4
pkg:golang/github.com/lestrrat-go/jwx@0.9.0,4
pkg:deb/ubuntu/libvpx@1.8.2-1build1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
pkg:rpm/redhatlinux/curl@7.61.1-34.el8?os_name=redhatlinux&os_version=8,4
libcroco3@0.6.11-1,4
org.apache.tomcat:tomcat-catalina@9.0.74,4
pkg:deb/ubuntu/freetype@2.8.1-2ubuntu2.1?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
pkg:maven/org.bitbucket.b_c/jose4j@0.7.0,4
lib64procps7,4
libvpx6@1.8.2-1build1,4
pkg:deb/ubuntu/freetype@2.10.1-2ubuntu0.1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libfreetype6@2.8.1-2ubuntu2.1,4
com.fasterxml.jackson.core:jackson-databind@2.12.1,4
pkg:maven/xerces/xercesImpl@2.11.0.SP4,4
org.codehaus.jettison:jettison@1.5.1,4
libreoffice-style-galaxy,4
gstreamer1.0-plugins-base@1.16.2-4,4
libreoffice-impress,4
libreoffice-gnome,4
pkg:deb/debian/openssl@3.0.9-1?os_distro=bookworm&os_name=debian&os_version=12,4
org.xerial.snappy:snappy-java@1.1.8.4,4
glibc@2.28-251.0.2.el8_10.2,4
pkg:rpm/redhatlinux/glibc@2.28-251.el8_10.2?os_name=redhatlinux&os_version=8,4
golang.org/x/crypto@v0.0.0-20201117144127-c1f2f97bffc9,4
org.xerial.snappy:snappy-java@1.1.7.3,4
glibc-langpack-en@2.28-251.0.2.el8_10.2,4
pkg:deb/debian/glibc@2.37-18?os_distro=trixie&os_name=debian&os_version=unstable,4
libreoffice-ogltrans,4
glibc-common@2.28-251.0.2.el8_10.2,4
libreoffice-script-provider-python,4
pkg:rpm/redhatlinux/glibc@2.34-100.el9_4.2?os_name=redhatlinux&os_version=9,4
libreoffice-base-core,4
libgstreamer-plugins-base1.0-0@1.16.2-4,4
pkg:maven/org.apache.tika/tika-core@1.24.1,4
libgstreamer-gl1.0-0@1.16.2-4,4
pkg:maven/org.bouncycastle/bcprov-jdk15on@1.68 pkg:maven/org.bouncycastle/bcprov-jdk15on@1.69 pkg:maven/org.bouncycastle/bcprov-jdk15on@1.70,4
pkg:apk/alpine/busybox@1.36.1-r24?os_name=alpine&os_version=3.20,4
pkg:apk/alpine/busybox@1.36.1-r15?os_name=alpine&os_version=3.19,4
glib2,4
libpq,4
pkg:maven/org.bouncycastle/bcprov-jdk15on@1.70,4
busybox-binsh@1.36.1-r5,4
libreoffice-script-provider-bsh,4
pkg:maven/org.xerial.snappy/snappy-java@1.0.3,4
libreoffice-math,4
pkg:maven/org.xerial.snappy/snappy-java@1.1.8.4,4
org.xerial.snappy:snappy-java@1.1.0.1,4
gstreamer1.0-gl@1.16.2-4,4
fonts-opensymbol,4
libreoffice-report-builder-bin,4
com.hazelcast:hazelcast@3.12.13,4
com.hazelcast:hazelcast@5.2.1,4
pkg:maven/com.hazelcast/hazelcast@3.12.13,4
libreoffice-sdbc-hsqldb,4
libreoffice-base-drivers,4
libreoffice-calc,4
libreoffice-writer,4
pkg:nuget/System.Net.Security@4.0.0.0 pkg:nuget/System.Net.WebSockets.Client@4.0.0.0,4
org.bouncycastle:bcprov-jdk15to18@1.76,4
libreoffice-sdbc-postgresql,4
org.bouncycastle:bctls-jdk18on@1.74,4
pkg:maven/org.bouncycastle/bcprov-jdk18on@1.77,4
org.apache.cxf:cxf-rt-transports-http@3.0.12,4
org.apache.cxf:cxf-core@3.3.3,4
org.bouncycastle:bcprov-jdk18on@1.77,4
org.bouncycastle:bcprov-jdk18on@1.74,4
org.bouncycastle:bcprov-jdk18on@1.76,4
xerces:xercesImpl@2.10.0,4
erlang,4
glib2@2.56.4-162.el8,4
libreoffice-java-common,4
pkg:rpm/redhatlinux/glib2@2.68.4-14.el9?os_name=redhatlinux&os_version=9,4
libreoffice-nlpsolver,4
libreoffice-common,4
libreoffice-script-provider-js,4
pkg:maven/com.hazelcast/hazelcast@5.2.1,4
pkg:maven/org.xerial.snappy/snappy-java@1.1.0.1,4
libreoffice-librelogo,4
libreoffice-gtk3,4
libreoffice-style-tango,4
org.xerial.snappy:snappy-java@1.0.3,4
dompurify@1.0.11,4
pkg:npm/dompurify@1.0.11,4
pkg:npm/moment-timezone@0.5.23,4
python3-uno,4
libreoffice-draw,4
pkg:npm/mysql2@2.3.3,4
pkg:apk/alpine/busybox@1.36.1-r5?os_name=alpine&os_version=3.18,4
ssl_client@1.36.1-r5,4
libqt5svg5,4
perl-modules-5.26,4
1.33-2.2.mga8,4
pkg:maven/org.springframework/spring-web@5.3.31,4
org.springframework:spring-web@5.3.30,4
pkg:maven/org.springframework/spring-web@5.3.27,4
libqt5xml5@5.12.8+dfsg-0ubuntu2.1,4
libqt5opengl5@5.12.8+dfsg-0ubuntu2.1,4
libqt5network5@5.12.8+dfsg-0ubuntu2.1,4
less,4
libqt5dbus5@5.12.8+dfsg-0ubuntu2.1,4
libqt5widgets5@5.12.8+dfsg-0ubuntu2.1,4
org.apache.tomcat:tomcat-coyote@9.0.74,4
qt5-qmake-bin@5.12.8+dfsg-0ubuntu2.1,4
1.30-9.el8,4
com.h2database:h2@1.4.200,4
libqt5test5@5.12.8+dfsg-0ubuntu2.1,4
org.springframework:spring-web@5.3.27,4
org.springframework:spring-web@5.3.31,4
org.springframework:spring-web@4.1.8.RELEASE,4
libqt5gui5@5.12.8+dfsg-0ubuntu2.1,4
org.eclipse.jetty:jetty-http@9.4.11.v20180605,4
org.eclipse.jetty:jetty-http@9.4.43.v20210629,4
pkg:deb/debian/tar@1.30%2Bdfsg-6%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,4
qtbase5-dev-tools@5.12.8+dfsg-0ubuntu2.1,4
pkg:maven/org.postgresql/postgresql@42.2.19,4
qtbase5-dev@5.12.8+dfsg-0ubuntu2.1,4
pkg:deb/ubuntu/qtbase-opensource-src@5.12.8%2Bdfsg-0ubuntu2.1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
pkg:maven/org.springframework/spring-web@4.0.3.RELEASE pkg:maven/org.springframework/spring-web@4.1.8.RELEASE,4
libqt5concurrent5@5.12.8+dfsg-0ubuntu2.1,4
qt5-qmake@5.12.8+dfsg-0ubuntu2.1,4
libqt5core5a@5.12.8+dfsg-0ubuntu2.1,4
libqt5printsupport5@5.12.8+dfsg-0ubuntu2.1,4
pkg:maven/org.springframework/spring-web@5.3.30,4
1.33-2.mga8,4
libperl5.26,4
libqt5sql5@5.12.8+dfsg-0ubuntu2.1,4
bcprov-jdk15on@1.70,4
pkg:deb/ubuntu/systemd@237-3ubuntu10.46?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libsepol1-dev@2.8-1,4
pkg:maven/org.bouncycastle/bcprov-jdk15on@1.68,4
libsepol1@2.7-1,4
php7.4-common@7.4.33-1+deb11u5,4
libopencv-core2.4v5@2.4.9.1+dfsg-1.5ubuntu1.1,4
busybox-binsh@1.36.1-r24,4
busybox@1.36.1-r15,4
libopencv-imgproc2.4v5,4
libgbm1,4
libegl-mesa0,4
libglapi-mesa,4
mesa-vulkan-drivers,4
busybox-binsh@1.36.1-r15,4
busybox@1.35.0-r17,4
libcups2@2.2.7-1ubuntu2.10,4
libsepol1-dev@3.1-1,4
ssl_client@1.36.1-r24,4
ssl_client@1.36.1-r15,4
io.undertow:undertow-servlet@1.4.0.Final,4
bionic,4
libsystemd0@237-3ubuntu10.46,4
libzzip-0-13@0.13.62-3.1ubuntu0.18.04.1,4
libgnutls30@3.5.18-1ubuntu1.4,4
libglx-mesa0,4
libreoffice-wiki-publisher,4
libgl1-mesa-dri,4
pkg:deb/ubuntu/libsepol@2.7-1?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libsepol1@2.8-1,4
libsepol1@3.1-1,4
libsepol@2.5-10.el7,4
libreoffice-avmedia-backend-gstreamer,4
libsepol1@3.0-1,4
pkg:deb/ubuntu/libsepol@3.0-1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
pkg:golang/golang.org/x/crypto@0.0.0-20190308221718-c2843e01d9a2,4
procps-ng,4
openssl@1.1.1n-0+deb10u6,4
libkadm5srv-mit12@1.20.1-2+deb12u1,4
pkg:rpm/redhatlinux/gnutls@3.8.3-4.el9_4?os_name=redhatlinux&os_version=9,4
pkg:maven/org.eclipse.jetty/jetty-server@9.4.11.v20180605,4
libssl-dev@1.1.1n-0+deb10u6,4
libssl1.1@1.1.1f-1ubuntu2.20,4
pkg:deb/ubuntu/openssl@1.1.1f-1ubuntu2.20?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libssl1.1@1.1.1n-0+deb10u6,4
8.0p1-24.0.1.el8,4
pkg:rpm/redhatlinux/openssh@8.7p1-38.el9?os_name=redhatlinux&os_version=9,4
openssh-client,4
pkg:deb/ubuntu/libyaml@0.2.2-1build2?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libpng-dev@1.6.36-6,4
libcairo-gobject2@1.16.0-5,4
pkg:deb/debian/libpng1.6@1.6.36-6?os_distro=buster&os_name=debian&os_version=10,4
libpng16-16@1.6.36-6,4
pkg:maven/org.apache.xmlgraphics/batik-bridge@1.14 pkg:maven/org.apache.xmlgraphics/batik-dom@1.14,4
libgssapi-krb5-2@1.17-6ubuntu4.4,4
libxml2@2.9.14+dfsg-1.3~deb12u1,4
libgssrpc4@1.17-6ubuntu4.4,4
libxml2-dev@2.9.14+dfsg-1.3~deb12u1,4
libxml2-utils@2.9.14+dfsg-1.3~deb12u1,4
pkg:npm/katex@0.16.9,4
pkg:maven/org.owasp.esapi/esapi@2.4.0.0,4
pkg:rpm/redhatlinux/krb5@1.18.2-27.el8_10?os_name=redhatlinux&os_version=8,4
pkg:rpm/redhatlinux/gnutls@3.6.16-8.el8_9.3?os_name=redhatlinux&os_version=8,4
libgssapi-krb5-2@1.19.2-2ubuntu0.3,4
libpython3.8-stdlib,4
libcairo2@1.16.0-7,4
libcairo-script-interpreter2@1.16.0-7,4
libyaml-0-2,4
libyaml-0-2@0.1.7-2ubuntu3,4
libyaml,4
libkadm5srv-mit11@1.17-3+deb10u6,4
libcairo2-dev@1.16.0-5,4
libyaml-dev@0.2.5-1build1,4
libyaml@0.2.5-7.el9,4
pkg:deb/ubuntu/libyaml@0.2.5-1build1?os_distro=noble&os_name=ubuntu&os_version=24.04,4
libk5crypto3@1.19.2-2ubuntu0.3,4
binutils-x86-64-linux-gnu@2.34-6ubuntu1.9,4
libpython3.12-dev,4
libcairo2-dev@1.16.0-4+deb10u1,4
libkrb5support0@1.17-3+deb10u6,4
libcairo2@1.16.0-5,4
cairo-gobject@1.15.12-6.el8,4
libpython3.12-stdlib,4
tiff@4.5.1-r0,4
libpython3.12-minimal,4
libcairo-script-interpreter2@1.16.0-4+deb10u1,4
libcairo-script-interpreter2@1.16.0-5,4
libgif7@5.1.4-2ubuntu0.1,4
pkg:deb/ubuntu/giflib@5.1.9-1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libcairo2@1.16.0-4+deb10u1,4
8.5.0-22.el8@10,4
tar@1.34+dfsg-1.2,4
libyaml-dev@0.2.2-1,4
libssl3@3.0.2-0ubuntu1.15,4
libssl-dev@1.1.1-1ubuntu2.1~18.04.23,4
pkg:deb/ubuntu/libyaml@0.2.2-1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
0.2.5-7.el9,4
libssl1.0.0@1.0.2n-1ubuntu5.13,4
libexpat1@2.2.10-2+deb11u5,4
openssl@1.1.1-1ubuntu2.1~18.04.9,4
libssl-dev@3.0.2-0ubuntu1.15,4
libgssapi-krb5-2@1.16-2ubuntu0.2,4
libyaml-dev,4
openssl@1.1.1-1ubuntu2.1~18.04.23,4
pkg:deb/debian/openexr@2.2.1-4.1%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,4
curl,4
libopenexr-3-1-30,4
libopenexr-dev,4
pkg:deb/debian/curl@7.74.0-1.3%2Bdeb11u11?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/debian/libwmf@0.2.8.4-17?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/debian/libwmf@0.2.12-5.1?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:npm/undici@5.22.1,4
libexpat1-dev@2.2.10-2+deb11u5,4
libssl3t64,4
tar@1.34+dfsg-1,4
libgssrpc4@1.17-3+deb10u6,4
libsass1@3.6.4+20201122-1,4
libgif7@5.1.9-1,4
libgif-dev@5.1.9-1,4
login@1:4.5-1ubuntu2,4
libkrb5support0@1.19.2-2ubuntu0.3,4
krb5-multidev@1.17-3+deb10u6,4
libgssrpc4@1.19.2-2ubuntu0.3,4
libstdc++@8.5.0-22.el8_10,4
libkadm5clnt-mit12@1.20.1-2+deb12u1,4
pkg:maven/org.infinispan/infinispan-core@8.2.4.Final,4
libkrb5-3@1.17-6ubuntu4.3,4
8.5.0-22.0.1.el8@10,4
libyaml-0-2@0.2.5-1build1,4
libgcc@8.5.0-22.el8_10,4
libk5crypto3@1.16-2ubuntu0.2,4
libkrb5-3@1.16-2ubuntu0.2,4
krb5-locales@1.17-6ubuntu4.4,4
libkrb5-3@1.19.2-2ubuntu0.3,4
libkrb5-3@1.17-3+deb10u6,4
pkg:deb/ubuntu/nodejs@12.22.9~dfsg-1ubuntu3.5?os_distro=jammy&os_name=ubuntu&os_version=22.04 pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.15?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libkrb5support0@1.16-2ubuntu0.2,4
pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.15?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libyaml-0-2@0.2.2-1build2,4
libyaml-0-2@0.2.2-1,4
imagemagick-6-common@8:6.9.10.23+dfsg-2.1ubuntu11.9,4
libpython3.8-dev,4
pkg:deb/debian/openldap@2.5.17%2Bdfsg-1?os_distro=trixie&os_name=debian&os_version=unstable,4
g++-x86-64-linux-gnu,4
libkrb5-dev@1.20.1-2+deb12u1,4
gcc-5-base,4
libk5crypto3@1.17-6ubuntu4.3,4
libperl5.32@5.32.1-4+deb11u3,4
pip@19.0.3,4
gnupg@1.4.20-1ubuntu3.3,4
pkg:deb/debian/openldap@2.4.57%2Bdfsg-3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/debian/openldap@2.5.13%2Bdfsg-5?os_distro=bookworm&os_name=debian&os_version=12,4
libldap-2.5-0@2.5.17+dfsg-1,4
libldap-2.5-0@2.5.16+dfsg-2,4
pkg:deb/debian/patch@2.7.6-7?os_distro=bookworm&os_name=debian&os_version=12,4
libcupsimage2@2.2.7-1ubuntu2.8,4
pip@9.0.3,4
pkg:deb/ubuntu/binutils@2.34-6ubuntu1.9?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libgssapi-krb5-2@1.20.1-4,4
krb5-multidev@1.20.1-2+deb12u1,4
pip@19.1,4
pkg:deb/debian/patch@2.7.6-7?os_distro=bullseye&os_name=debian&os_version=11,4
patch@2.7.6-3+deb10u1,4
cpp-x86-64-linux-gnu,4
pkg:deb/debian/patch@2.7.6-7?os_distro=trixie&os_name=debian&os_version=unstable,4
perl-modules-5.32@5.32.1-4+deb11u3,4
binutils-common@2.34-6ubuntu1.9,4
perl-modules-5.36,4
pkg:deb/ubuntu/binutils@2.38-4ubuntu2.6?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
pkg:deb/debian/systemd@252.22-1~deb12u1?os_distro=bookworm&os_name=debian&os_version=12,4
libsystemd0@255.5-1,4
libsystemd0@255.4-1,4
