Image and Tag Name,Number of unique CVEs,Low CVEs,Medium CVEs,High CVEs,Critical CVEs,Unassigned CVEs,Differing CVEs,Number of Pulls,Number of Repo Stars,Category,SubCategories,Size
cassandra:5.0-beta1-jammy,122,25,35,41,6,1,14,211080924,1542,Official,databases-and-storage,183417634
wordpress:beta-php8.3-fpm,930,161,657,49,1,8,54,1377387086,5587,Official,content-management-system,237713626
postgres:alpine3.19,7,0,4,0,0,3,0,8731561121,13472,Official,databases-and-storage,97765776
varnish:stable,796,154,541,47,2,23,29,16994922,168,Official,web-servers,95874783
joomla:php8.3-fpm-alpine,102,2,58,32,6,4,0,83060808,442,Official,content-management-system,91112096
swift:slim,20,16,4,0,0,0,0,26311234,687,Official,languages-and-frameworks,90420104
composer:2.2.23,12,1,6,3,0,1,1,154282208,1066,Official,developer-tools,68084344
haxe:4.1.5-alpine,26,2,4,2,0,18,0,24637216,62,Official,languages-and-frameworks,2138887314
pypy:3.9-7.3,976,254,561,52,3,7,99,40032386,390,Official,languages-and-frameworks,2158810911
httpd:alpine,8,0,4,3,0,0,1,4484298523,4727,Official,web-servers,19580381
mageia:8,589,261,318,6,1,3,0,1624131,44,Official,operating-systems,113298179
buildpack-deps:noble-scm,14,10,4,0,0,0,0,233190199,669,Official,developer-tools,89648725
nats:2.9.25-scratch,22,3,3,8,2,0,6,199591552,484,Official,message-queues,5249567
spiped:alpine,3,0,2,0,0,0,1,3131618,65,Official,security,3855418
golang:1.23rc1-alpine3.20,0,0,0,0,0,0,0,2169767338,4871,Official,languages-and-frameworks,191958199
geonetwork:4,224,34,89,59,9,6,27,5238687,83,Official,data-science,488318911
open-liberty:full-java8-openj9,26,19,6,0,0,1,0,12934678,65,Official,web-servers,439774296
haskell:slim-buster,1094,242,688,90,2,29,43,7949778,478,Official,languages-and-frameworks,447815467
storm:2.6.2-jre17,316,20,58,116,28,61,33,8958378,195,Official,data-science,563251262
openjdk:23-ea-oraclelinux8,142,0,19,9,0,114,0,2479898199,3919,Official,,277896406
arangodb:3.12.0.2,37,3,10,14,2,7,1,36479732,289,Official,databases-and-storage,302152478
mongo:5.0.27-focal,79,20,16,32,5,0,6,4358857033,10260,Official,databases-and-storage,270121688
cirros:0.6.2,2,0,0,2,0,0,0,6674391,78,Official,operating-systems,7415369
archlinux:base-devel-20240101.0.204074,11,0,6,2,0,3,0,26344871,565,Official,operating-systems,266238966
fedora:40,1,0,0,0,0,1,0,119427901,1205,Official,operating-systems,80116543
telegraf:1.30.3-alpine,7,2,4,0,0,0,1,595630842,665,Official,monitoring-and-observability,68608895
percona:psmdb-6.0.6,297,2,41,61,6,178,9,178449172,629,Official,databases-and-storage,286535501
elixir:1.12-slim,74,45,1,0,1,0,27,56724865,563,Official,languages-and-frameworks,126586520
gazebo:libgazebo11-focal,535,141,361,30,2,1,0,4441653,140,Official,languages-and-frameworks,610501810
geonetwork:4.4.4,235,34,89,59,9,17,27,5238687,83,Official,data-science,488318911
kibana:8.13.0,58,23,19,11,2,3,0,193923653,2727,Official,monitoring-and-observability,375053138
eggdrop:stable,14,1,2,0,0,11,0,2809332,79,Official,,11727510
varnish:fresh,859,111,657,50,1,11,29,16994922,168,Official,web-servers,134870706
percona:psmdb-5.0,293,2,41,57,6,178,9,178449172,629,Official,databases-and-storage,263022990
dart:stable-sdk,89,56,0,1,2,0,30,2141623,140,Official,languages-and-frameworks,322154188
znc:1.9,19,3,6,4,0,6,0,28270528,115,Official,,157932715
unit:php,719,174,453,46,2,6,38,449766,31,Official,web-servers,177753607
sapmachine:ubuntu-22.04,25,20,5,0,0,0,0,22340852,49,Official,languages-and-frameworks,243854117
couchbase:enterprise-7.0.5,355,48,144,111,9,35,8,86459240,917,Official,databases-and-storage,616705605
redmine:5.1.2-alpine,101,5,56,22,6,10,2,68014881,1201,Official,content-management-system,186043966
groovy:jdk8,23,17,6,0,0,0,0,76788228,151,Official,languages-and-frameworks,180262370
maven:sapmachine,14,11,3,0,0,0,0,659120407,1573,Official,languages-and-frameworks,279396993
rakudo-star:bookworm,99,58,0,1,2,1,37,2482434,60,Official,languages-and-frameworks,181482114
pypy:3.10-7.3.16,976,254,561,52,3,7,99,40032386,390,Official,languages-and-frameworks,2225919483
consul:1.13.9,85,8,33,14,4,16,10,1033856217,1438,Official,,52885265
telegraf:1.30-alpine,7,2,4,0,0,0,1,595630842,665,Official,monitoring-and-observability,68608895
eggdrop:develop,7,1,4,0,0,1,1,2809332,79,Official,,16095231
silverpeas:6.3.5,507,50,177,146,72,28,34,1881618,45,Official,content-management-system,1777196611
golang:1.23rc1-alpine,0,0,0,0,0,0,0,2169767338,4871,Official,languages-and-frameworks,226429744
dart:beta-sdk,89,56,0,1,2,0,30,2141623,140,Official,languages-and-frameworks,302242251
php-zendserver:9.1,710,175,513,20,1,1,0,4268448,212,Official,languages-and-frameworks,399260011
joomla:4.4-php8.2-fpm-alpine,106,2,60,34,6,4,0,83060808,442,Official,content-management-system,92307518
nextcloud:production-apache,1007,183,672,65,7,12,68,939750925,4094,Official,content-management-system,425767664
couchbase:enterprise-7.1.6,283,41,128,66,6,33,9,86459240,917,Official,databases-and-storage,652023613
eclipse-mosquitto:2.0-openssl,7,1,4,0,0,1,1,615175958,1249,Official,message-queues,4140414
busybox:musl,4,0,4,0,0,0,0,10941119635,3268,Official,operating-systems,852608
tomee:9.1.3-jre17-Temurin-webprofile,36,21,14,0,0,0,1,23838103,115,Official,web-servers,152843761
nats:alpine3.19,18,3,5,6,2,1,1,199591552,484,Official,message-queues,9710212
websphere-liberty:kernel-java11-openj9,24,19,5,0,0,0,0,23727085,299,Official,web-servers,119293194
busybox:stable-glibc,4,0,4,0,0,0,0,10941119635,3268,Official,operating-systems,2152663
kong:3.7,25,17,8,0,0,0,0,323935838,781,Official,api-management,98167820
bonita:9.0.0,67,7,17,17,9,10,7,12588716,184,Official,languages-and-frameworks,191493413
sonarqube:lts-community,110,21,23,19,3,40,4,1067315424,2397,Official,integration-and-delivery,392281169
caddy:2.8.4-builder,5,2,2,0,0,0,1,626004008,744,Official,web-servers,80670788
caddy:builder,5,2,2,0,0,0,1,626004008,744,Official,web-servers,80670788
friendica:stable-fpm,931,224,497,109,12,14,75,4852186,86,Official,,251597693
tomcat:jre21-temurin-jammy,22,17,5,0,0,0,0,760711845,3671,Official,web-servers,110119211
mageia:cauldron,1,0,0,0,0,1,0,1624131,44,Official,operating-systems,108651462
redmine:5.1-alpine3.20,100,5,54,22,6,11,2,68014881,1201,Official,content-management-system,186043966
maven:3.9.7-sapmachine-22,14,11,3,0,0,0,0,659120407,1573,Official,languages-and-frameworks,277732234
amazonlinux:2023.4.20240528.0,5,0,2,0,0,3,0,862747637,1412,Official,operating-systems,52320215
orientdb:3.2.30-tp3,94,36,35,14,0,2,7,15159809,183,Official,databases-and-storage,247842420
vault:1.12.7,76,7,34,17,3,4,11,538553366,1112,Official,security,86568885
openjdk:23-ea-25-oraclelinux8,142,0,19,9,0,114,0,2479898199,3919,Official,,277896406
convertigo:8.2.5,132,29,25,0,1,74,3,4249049,55,Official,languages-and-frameworks,306823940
alpine:3,3,1,2,0,0,0,0,10501216760,10883,Official,operating-systems,3622094
almalinux:9.4-minimal-20240530,32,17,8,0,0,7,0,6614527,162,Official,operating-systems,34395730
plone:5.2.13-python38,1084,197,572,123,20,97,75,6625827,96,Official,content-management-system,269009600
erlang:22.3.4.27-slim,96,57,2,4,2,2,29,55245510,363,Official,languages-and-frameworks,111121884
docker:27.0.2,3,1,0,1,0,1,0,2980899991,2600,Official,developer-tools,2170865718
ibm-semeru-runtimes:open-8u412-b08-jre-jammy,24,19,5,0,0,0,0,5304221,45,Official,languages-and-frameworks,97338124
haxe:4.1.5-alpine3.18,38,3,12,3,0,20,0,24637216,62,Official,languages-and-frameworks,2138887314
rakudo-star:2024.03,103,58,0,1,2,1,41,2482434,60,Official,languages-and-frameworks,181387755
rabbitmq:3.12-management,78,16,6,0,0,56,0,3483391282,5074,Official,message-queues,112476958
phpmyadmin:5.2.1-apache,893,132,668,54,3,8,28,64507723,991,Official,databases-and-storage,193914360
zookeeper:3.9.2-jre-17,80,17,6,0,0,57,0,300045094,1430,Official,databases-and-storage,115269622
matomo:5.0.3,903,134,669,61,3,8,28,122921979,333,Official,monitoring-and-observability,202439101
mariadb:11.5-ubi9-rc,153,41,47,35,5,13,12,2772489085,5770,Official,databases-and-storage,145862869
emqx:5.7,63,39,0,1,1,0,22,1879708,81,Official,message-queues,125874711
liquibase:4.28.0,40,22,8,3,0,1,6,4250,0,Official,developer-tools,205056107
flink:1.18.1-scala_2.12-java17,108,19,6,0,0,83,0,88612802,422,Official,data-science,577317712
friendica:fpm,931,224,497,109,12,14,75,4852186,86,Official,,251597693
satosa:8.4.0-bookworm,67,38,0,2,1,2,24,298348,12,Official,api-management,90200554
spark:r,448,98,153,49,3,131,14,265294,54,Official,data-science,673411071
openjdk:23-ea-jdk-oraclelinux8,142,0,19,9,0,114,0,2479898199,3919,Official,,277896406
eggdrop:1.9.4,21,1,8,2,0,10,0,2809332,79,Official,,11707730
hylang:python3.10-alpine3.20,10,1,5,2,0,1,1,25370750,60,Official,languages-and-frameworks,23558010
gradle:jdk-21-and-22-jammy,107,34,29,35,5,1,3,239587983,575,Official,developer-tools,552808221
elixir:1.12.3-alpine,5,0,1,0,0,4,0,56724865,563,Official,languages-and-frameworks,56870862
cirros:0,2,0,0,2,0,0,0,6674391,78,Official,operating-systems,7415369
backdrop:1.26.1-fpm,871,122,662,50,1,9,27,6975022,114,Official,content-management-system,187710662
php-zendserver:2021.0,257,67,171,13,0,6,0,4268448,212,Official,languages-and-frameworks,396786552
haskell:slim,1094,242,688,90,2,29,43,7949778,478,Official,languages-and-frameworks,447815467
gazebo:gzserver11,323,91,232,0,0,0,0,4441653,140,Official,languages-and-frameworks,313399073
tomee:9.1.3-jre17-Semeru-webprofile,34,21,12,0,0,0,1,23838103,115,Official,web-servers,161548831
rust:alpine,3,0,2,0,0,0,1,84541863,982,Official,languages-and-frameworks,276828594
bitnami/zookeeper:3.9.2-debian-12-r7,69,41,0,1,1,1,25,307105601,119,verified,integration-and-delivery/networking/security,302646544
opensearchproject/opensearch:2.14.0,19,3,7,2,0,6,1,73185584,109,verified,databases-and-storage/machine-learning-and-ai/monitoring-and-observability,948092932
newrelic/php-daemon:10.19.0,57,4,12,10,2,23,6,135749196,7,verified,,12322936
circleci/postgres:9.6-stretch-postgis-ram,709,174,67,130,20,250,68,501165403,32,verified,,116532404
bitnami/node-exporter:1.8.1-debian-12-r0,52,33,1,1,2,0,15,75320565,20,verified,integration-and-delivery/monitoring-and-observability/security,7967
rancher/rancher-agent:v2.9-head,45,6,11,6,0,16,6,3197776140,53,verified,,534211324
bitnami/prometheus:2-debian-12,56,34,5,1,1,0,15,52920530,217,verified,integration-and-delivery/monitoring-and-observability/security,99713161
hashicorp/http-echo:1.0,16,3,2,5,0,0,6,75875987,70,verified,monitoring-and-observability/networking/web-servers,4625474
bitnami/ghost:5.86.2,182,56,38,38,7,8,35,125177863,39,verified,content-management-system/security/web-servers,7967
bitnami/kafka:3.3.2,95,43,16,7,2,2,25,290524245,865,verified,integration-and-delivery/message-queues/monitoring-and-observability,372246071
grafana/mimir:r293-616d3ed,6,3,3,0,0,0,0,182536995,11,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,25442464
docker/ecs-searchdomain-sidecar:1.0,84,1,23,43,3,14,0,255747995,1,verified,integration-and-delivery/monitoring-and-observability/networking,582732
hashicorp/vault:1.16,31,6,18,4,0,1,2,106481235,143,verified,api-management/security,137010077
netdata/netdata:stable,135,73,3,1,1,4,53,467165995,535,verified,monitoring-and-observability/security,190844340
rancher/rancher:v2.9-c8097db7b89900f9cbd11fd3178094a27e8ea071-linux-arm64,183,14,69,70,7,16,7,283166464,421,verified,integration-and-delivery/monitoring-and-observability/security,806899046
amazon/aws-xray-daemon:3.x,22,4,8,6,0,3,1,1180111609,34,verified,monitoring-and-observability,56482879
bitnami/phpmyadmin:5.2.1,164,86,15,10,3,1,49,75047448,45,verified,,146448652
rancher/metrics-server:v0.4.1,158,8,44,72,9,17,8,179298217,6,verified,,25159526
cimg/ruby:3.3-browsers,981,172,634,77,5,69,24,169466204,10,verified,languages-and-frameworks/integration-and-delivery/security,1279699165
cimg/postgres:15.7-postgis,773,131,495,66,5,67,9,154610334,2,verified,databases-and-storage/integration-and-delivery/security,900669845
bitnami/kubectl:1.27-debian-12,82,47,0,3,2,0,30,3794918928,114,verified,developer-tools,105801161
balena/aarch64-supervisor:v12.11.35,230,9,53,58,18,92,0,298429942,3,verified,,24700636
bitnami/prometheus:2.53.0-debian-12-r0,56,34,5,1,1,0,15,52920530,217,verified,integration-and-delivery/monitoring-and-observability/security,99713161
amazon/aws-otel-collector:v0.37.2,19,4,7,6,0,0,2,141790666,10,verified,integration-and-delivery/monitoring-and-observability,37166703
amazon/aws-efs-csi-driver:release-2.0,33,7,6,8,1,5,6,922676599,4,verified,,79825083
portainer/portainer-ce:2.20.3-alpine,26,4,10,4,0,1,7,1114967683,2277,verified,integration-and-delivery/monitoring-and-observability/networking,96175106
atlassian/pipelines-auth-proxy:prod,182,3,36,41,11,91,0,72766279,1,verified,integration-and-delivery/security,7739539
rancher/agent:v1.2.10,1013,384,509,27,0,93,0,105333591,87,verified,integration-and-delivery/monitoring-and-observability/networking,88254431
grafana/grafana-image-renderer:master-d3165a1,61,29,20,7,2,1,2,231813856,25,verified,integration-and-delivery/monitoring-and-observability,397449187
percona/percona-xtradb-cluster-operator:1.14.0-pxc8.0-backup-pxb8.0.35,109,37,43,10,3,0,16,2524718822,16,verified,,172759865
rancher/mirrored-coredns-coredns:1.11.1-amd64,38,4,16,8,0,1,9,122891696,0,verified,,18175567
atlassian/default-image:4.20230726,855,170,544,99,9,22,11,66274502,82,verified,,404061015
atlassian/pipelines-auth-proxy:stg,182,3,36,41,11,91,0,72766279,1,verified,integration-and-delivery/security,7739539
bitnami/wordpress:6-debian-12,151,86,9,5,1,1,49,97796861,254,verified,content-management-system,213374080
amazon/aws-xray-daemon:3.3.11,36,6,17,8,0,3,2,1180111609,34,verified,monitoring-and-observability,56478466
bitnami/mongodb:7.0.11-debian-12-r0,74,42,2,1,1,0,28,1692607955,251,verified,databases-and-storage/integration-and-delivery/internet-of-things,250689073
hashicorp/terraform:1.9.0-beta1,10,4,3,0,0,0,3,432873555,475,verified,developer-tools,36539532
rancher/klipper-helm:v0.8.4-build20240523-amd64,130,3,59,49,3,16,0,72854955,2,verified,,94407034
grafana/promtail:main-5a357ea-amd64,61,36,5,1,1,1,17,1952268710,161,verified,,62079455
circleci/redis:6.0-alpine3.15,53,3,16,7,2,23,2,208782036,17,verified,,10544321
circleci/ruby:latest-node-browsers-legacy,2638,334,1526,502,40,46,190,366173496,78,verified,,1153361536
newrelic/infrastructure-bundle:nightly,15,5,7,1,0,1,1,3151778042,11,verified,,186972064
bitnami/cassandra:4.1.5-debian-12-r0,91,38,10,12,1,2,28,68757953,51,verified,data-science/databases-and-storage/internet-of-things,381498973
atlassian/pipelines-docker-daemon:prod-stable,258,9,58,82,11,98,0,87641738,5,verified,integration-and-delivery/operating-systems/security,78637805
hashicorp/consul:1.18.2,16,7,7,0,0,1,1,61229797,66,verified,,78404607
newrelic/k8s-metadata-injection:1.27.0,16,4,4,0,0,1,7,538865107,4,verified,,24771685
bitnami/minideb:bullseye,72,44,0,0,1,0,27,257562854,156,verified,integration-and-delivery/internet-of-things/operating-systems,30988095
bitnami/cassandra:4.1.5,91,38,10,12,1,2,28,68757953,51,verified,data-science/databases-and-storage/internet-of-things,381498973
amazon/aws-alb-ingress-controller:v2.4.4,68,4,18,34,5,0,7,150418505,6,verified,integration-and-delivery/networking/security,17138630
amazon/aws-for-fluent-bit:init-debug-latest,34,5,12,7,0,4,6,1909869714,28,verified,integration-and-delivery/monitoring-and-observability/networking,497827565
rancher/calico-node:v3.17.2,309,50,110,96,8,16,29,80796457,3,verified,,58414962
rancher/mirrored-metrics-server:v0.7.1-amd64,6,3,2,0,0,0,1,66541806,2,verified,,19471430
circleci/node:12.22-bullseye-browsers-legacy,2608,332,1519,487,44,45,181,485900792,132,verified,,1114560148
dynatrace/dynatrace-operator:v1.2.0-rc.0,44,20,14,1,0,1,8,987586104,2,verified,integration-and-delivery/monitoring-and-observability/networking,57893517
hashicorp/consul:1.18.1-ubi,96,40,32,3,0,12,9,61229797,66,verified,,115429153
rancher/shell:v0.2.1-rc.5,21,2,7,3,1,1,7,123849781,0,verified,,135448803
rancher/calico-cni:v3.27.0-rancher1,71,4,21,35,5,0,6,56964849,2,verified,,96814615
rancher/rancher:v2.9-head,201,12,61,48,6,65,9,283166464,421,verified,integration-and-delivery/monitoring-and-observability/security,829442816
amazon/dynamodb-local:2.5.1,13,1,4,3,0,4,1,296044594,460,verified,databases-and-storage/integration-and-delivery,238378241
circleci/postgres:9-bullseye-ram,241,59,40,66,21,0,55,501165403,32,verified,,84859961
portainer/portainer-ce:linux-ppc64le-2.20.3-alpine,110,4,16,5,0,83,2,1114967683,2277,verified,integration-and-delivery/monitoring-and-observability/networking,82035054
newrelic/nri-ecs:1.11.6,31,8,12,1,0,7,3,253877798,2,verified,,196148370
nginx/nginx-prometheus-exporter:1.1.1,6,2,3,0,0,0,1,75594111,41,verified,integration-and-delivery/monitoring-and-observability/web-servers,4199410
netdata/netdata:v1.45.6,135,73,3,1,1,4,53,467165995,535,verified,monitoring-and-observability/security,190844340
grafana/loki:main-5a357ea-amd64,18,5,9,0,0,1,3,1824555956,245,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,26910523
rancher/shell:v0.2.1-rc.2,63,5,19,15,2,12,10,123849781,0,verified,,134560588
kong/kong-gateway:3.7.0.0-20240528-amazonlinux-2023,23,0,12,8,0,3,0,803037512,42,verified,,371407491
amazon/aws-cli:2.16.2,7,1,1,1,0,4,0,761301862,285,verified,developer-tools,125760718
circleci/postgres:9-stretch-postgis-ram,709,174,67,130,20,250,68,501165403,32,verified,,116532404
rancher/agent:stable,1013,384,509,27,0,93,0,105333591,87,verified,integration-and-delivery/monitoring-and-observability/networking,88253001
amazon/aws-xray-daemon:3.3.12,22,4,8,6,0,3,1,1180111609,34,verified,monitoring-and-observability,56482879
rancher/rancher-agent:v2.9-b456233ab32b27b221d14244df7b0223eacfe078-head,106,8,25,45,6,16,6,3197776140,53,verified,,534211324
hashicorp/consul-template:0.37,11,4,4,1,0,1,1,148487372,30,verified,integration-and-delivery/networking/security,8324749
newrelic/nri-kubernetes:3.28.8,5,2,2,0,0,0,1,1697413705,2,verified,,60716663
nginxinc/nginx-unprivileged:bookworm-perl,103,56,0,1,1,0,45,1108217140,152,verified,integration-and-delivery/security/web-servers,82589766
circleci/redis:7.0-rc1-alpine3.15,43,1,10,5,2,23,2,208782036,17,verified,,13474763
bitnami/mongodb:7.0.11,74,42,2,1,1,0,28,1692607955,251,verified,databases-and-storage/integration-and-delivery/internet-of-things,250689073
circleci/python:3.9-buster-browsers-legacy,2529,474,1330,465,39,79,142,205659640,88,verified,,1123374245
bitnami/mariadb:11.2.4,54,34,0,1,1,0,18,813828490,192,verified,databases-and-storage/security,7967
kong/kong-gateway:3.7.0.0-rhel-fips,1730,408,942,35,0,4,341,803037512,42,verified,,410999805
newrelic/php-daemon:10.18.0,54,4,9,10,2,23,6,135749196,7,verified,,11785047
bitnami/redis-cluster:6.2,51,33,0,1,2,0,15,140035032,50,verified,databases-and-storage/message-queues/security,48920316
portainer/agent:alpine-sts,32,5,11,0,0,9,7,1096229787,239,verified,integration-and-delivery/internet-of-things/monitoring-and-observability,71788755
rancher/agent:v1.2.8,1013,384,509,27,0,93,0,105333591,87,verified,integration-and-delivery/monitoring-and-observability/networking,88253258
amazon/amazon-ecs-agent:27ca59a0,9,3,0,0,0,0,6,1203865088,104,verified,,27829997
rancher/klipper-lb:v0.4.8-rc2,3,0,2,0,0,0,1,145142069,2,verified,,4983935
newrelic/k8s-metadata-injection:1.26.3,17,4,5,0,0,1,7,538865107,4,verified,,24771580
newrelic/nri-kubernetes:3.28.7,26,7,7,1,0,4,7,1697413705,2,verified,,58216260
hashicorp/consul-enterprise:1.15.12-ent,16,7,7,0,0,1,1,70663520,4,verified,monitoring-and-observability/networking/security,77376545
newrelic/newrelic-prometheus-configurator:1.16.0,26,7,6,1,0,4,8,210782930,4,verified,,12768647
amazon/aws-efs-csi-driver:227730e,33,7,6,8,1,5,6,922676599,4,verified,,80004635
newrelic/infrastructure:1.52.3,30,8,13,1,0,6,2,92932905,25,verified,,68973081
opensearchproject/opensearch:1.3.15,42,4,17,12,0,8,1,73185584,109,verified,databases-and-storage/machine-learning-and-ai/monitoring-and-observability,508252360
amazon/amazon-ecs-agent:arm64-27ca59a0,9,3,0,0,0,0,6,1203865088,104,verified,,25279523
circleci/redis:7.0-rc-alpine,43,1,10,5,2,23,2,208782036,17,verified,,13474763
docker/dockerfile:1,7,3,4,0,0,0,0,371178322,92,verified,developer-tools,11476523
lacework/datacollector:latest-sidecar,56,11,14,6,2,23,0,1203158697,20,verified,integration-and-delivery/monitoring-and-observability/security,41046991
onlyoffice/documentserver:8.0.1,535,116,380,24,0,15,0,90984485,362,verified,api-management/content-management-system/integration-and-delivery,1199069034
grafana/agent:main,25,11,7,3,1,1,2,376133531,22,verified,,218537943
cimg/redis:7.0,832,116,552,75,9,71,9,51786331,2,verified,databases-and-storage/integration-and-delivery,483395880
bitnami/elasticsearch:7-debian-12,863,107,667,54,1,8,26,105963086,77,verified,databases-and-storage/security/web-analytics,445215863
newrelic/nri-ecs:1.11.5-pre,38,8,14,1,0,7,8,253877798,2,verified,,195839730
rancher/mirrored-calico-node:v3.28.0-arm64,46,30,8,2,1,0,5,57918850,0,verified,,110487693
cimg/ruby:3.3.2-browsers,994,175,644,77,5,69,24,169466204,10,verified,languages-and-frameworks/integration-and-delivery/security,1279699165
jetbrains/youtrack:2024.1.26888,287,75,79,52,13,13,55,60450631,248,verified,content-management-system/integration-and-delivery,1033940701
nginx/nginx-ingress:edge-alpine,16,3,6,1,0,6,0,1022141035,92,verified,,53404430
bitnami/kafka:3.3,95,43,16,7,2,2,25,290524245,865,verified,integration-and-delivery/message-queues/monitoring-and-observability,372246071
circleci/postgres:9.6-bullseye-ram,241,59,40,66,21,0,55,501165403,32,verified,,84859961
newrelic/nri-kube-events:2.9.8,5,2,2,0,0,0,1,1701778886,2,verified,,31351080
cimg/base:current-20.04,685,98,470,52,5,52,8,206155807,14,verified,,423358300
docker/aci-hostnames-sidecar:1.0,84,1,23,43,3,14,0,981905330,2,verified,integration-and-delivery/networking,596382
amazon/aws-alb-ingress-controller:v2.4.5-linux_arm64,66,4,18,32,5,0,7,150418505,6,verified,integration-and-delivery/networking/security,15985909
hashicorp/vault-k8s:1.3,30,4,14,3,0,1,8,56983377,18,verified,integration-and-delivery/security,28967606
atlassian/pipelines-docker-daemon:v20-beta,315,19,96,101,15,77,7,87641738,5,verified,integration-and-delivery/operating-systems/security,88982021
bitnami/external-dns:0.14.1,64,34,9,2,2,1,16,1048862654,19,verified,integration-and-delivery/monitoring-and-observability/networking,7967
portainer/portainer-ce:2.20.3,19,3,6,4,0,0,6,1114967683,2277,verified,integration-and-delivery/monitoring-and-observability/networking,92890056
bitnami/oauth2-proxy:7,57,34,5,1,1,0,16,93516558,43,verified,integration-and-delivery/networking/security,53666625
bitnami/redis:7.0.15-debian-12-r17,51,33,0,1,2,0,15,3208809198,281,verified,databases-and-storage/message-queues/monitoring-and-observability,49237148
balena/aarch64-supervisor:v12.10.3,243,9,54,70,18,92,0,298429942,3,verified,,25971219
grafana/grafana-image-renderer:master-2c1f7dd,70,36,20,9,2,1,2,231813856,25,verified,integration-and-delivery/monitoring-and-observability,396575213
mirantis/ucp-agent:3.6.15,25,7,7,1,0,3,7,257915768,0,verified,,24505455
bitnami/oauth2-proxy:7-debian-12,57,34,5,1,1,0,16,93516558,43,verified,integration-and-delivery/networking/security,53666625
grafana/loki:main-5a357ea,18,5,9,0,0,1,3,1824555956,245,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,26910523
circleci/openjdk:11.0-jdk-buster-node-browsers-legacy,2466,438,1285,469,44,73,157,61430343,11,verified,,1633186399
bitnami/apache:2.4-debian-12,75,45,3,4,1,1,21,70305598,93,verified,,73282470
rancher/local-path-provisioner:master-head-amd64,20,3,8,2,0,0,7,130522931,2,verified,,17837613
rancher/klipper-helm:v0.8.4-build20240523-arm,130,3,59,49,3,16,0,72854955,2,verified,,87714778
kong/kong-gateway:latest-ubuntu,35,20,15,0,0,0,0,803037512,42,verified,,222107262
rancher/calico-node:v3.17.2-amd64,309,50,110,96,8,16,29,80796457,3,verified,,58414962
cimg/ruby:3.3-node,879,156,576,66,5,67,9,169466204,10,verified,languages-and-frameworks/integration-and-delivery/security,883360339
jetbrains/youtrack:2024.1.32323,276,73,76,49,13,11,54,60450631,248,verified,content-management-system/integration-and-delivery,1035286641
rancher/shell:v0.2.1-rc.4,33,2,11,5,2,5,8,123849781,0,verified,,131096472
bitnami/cassandra:4.1,91,38,10,12,1,2,28,68757953,51,verified,data-science/databases-and-storage/internet-of-things,381498973
bitnami/wordpress:6,151,86,9,5,1,1,49,97796861,254,verified,content-management-system,213374080
newrelic/infrastructure-bundle:3.2.45,31,8,13,1,0,7,2,3151778042,11,verified,,186972169
circleci/python:3.9.9-buster-node-browsers-legacy,2584,476,1356,487,39,76,150,205659640,88,verified,,1159014165
bitnami/mongodb-exporter:0.40.0,56,33,5,1,1,0,16,69459681,12,verified,databases-and-storage/monitoring-and-observability,51479164
bitnami/redis-cluster:6.2.14,51,33,0,1,2,0,15,140035032,50,verified,databases-and-storage/message-queues/security,48920316
bitnami/memcached:1.6.27-debian-12-r2,59,38,0,1,1,0,19,122805335,32,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,7967
newrelic/infrastructure-k8s:2.13.15-pre,65,9,26,12,0,9,9,658161351,15,verified,,223150417
newrelic/k8s-events-forwarder:build-arm,16,6,7,1,0,1,1,61823392,2,verified,,23611436
hashicorp/consul-template:0.38.0,6,2,2,1,0,0,1,148487372,30,verified,integration-and-delivery/networking/security,8665443
docker/ucp-auth:3.2.7,218,7,56,77,11,67,0,743184468,4,verified,integration-and-delivery/networking/security,11121449
rancher/local-path-provisioner:v0.0.27,20,3,8,2,0,0,7,130522931,2,verified,,17837619
hashicorp/vault:1.16.2,37,7,24,4,0,1,1,106481235,143,verified,api-management/security,140964740
portainer/agent:linux-amd64-2.20.3-alpine,32,3,12,0,1,9,7,1096229787,239,verified,integration-and-delivery/internet-of-things/monitoring-and-observability,263582823
percona/percona-xtradb-cluster-operator:1.14.0-proxysql2.5.5-1.2,140,38,44,38,5,0,15,2524718822,16,verified,,101469681
hashicorp/vault-k8s:1.4.0,19,4,7,0,0,1,7,56983377,18,verified,integration-and-delivery/security,29662193
bitnami/grafana:10-debian-12,80,44,7,2,1,0,26,68608587,34,verified,data-science/internet-of-things/monitoring-and-observability,199960698
grafana/grafana-image-renderer:3.10.5,70,36,20,9,2,1,2,231813856,25,verified,integration-and-delivery/monitoring-and-observability,396574961
rancher/mirrored-coredns-coredns:1.11.1,38,4,16,8,0,1,9,122891696,0,verified,,18175567
docker/ucp-auth:3.3.0,218,7,56,77,12,66,0,743184468,4,verified,integration-and-delivery/networking/security,11368464
circleci/python:3.9.9-buster-browsers-legacy,2529,474,1330,465,39,79,142,205659640,88,verified,,1123374245
amazon/dynamodb-local:2.2.1,68,12,28,23,0,4,1,296044594,460,verified,databases-and-storage/integration-and-delivery,239293629
atlassian/pipelines-agent:stg-beta,450,74,107,149,33,18,69,106939258,4,verified,,112999558
