Package,Count
libpcre3@2:8.38-3.1,5
pkg:maven/com.nimbusds/nimbus-jose-jwt@4.12,5
com.nimbusds:nimbus-jose-jwt@4.12,5
jackson-databind@2.12.4,5
pkg:deb/debian/pcre3@2:8.39-15?os_distro=bookworm&os_name=debian&os_version=12,5
pkg:golang/stdlib@1.17.5 pkg:golang/stdlib@1.18.10,5
libpcre32-3@2:8.39-13,5
libxpm4@1:3.5.12-1,5
ca-certificates,5
jackson-databind@2.12.3,5
pkg:deb/debian/libxpm@1:3.5.12-1?os_distro=buster&os_name=debian&os_version=10,5
pkg:deb/debian/libxpm@1:3.5.12-1?os_distro=bullseye&os_name=debian&os_version=11,5
pkg:rpm/oraclelinux/python-libs@2.7.5-90.0.3.el7?os_name=oraclelinux&os_version=7 pkg:rpm/oraclelinux/python@2.7.5-90.0.3.el7?os_name=oraclelinux&os_version=7,5
org.springframework:spring-web@4.3.2.RELEASE,5
pkg:rpm/redhatlinux/python3.9@3.9.18-3.el9?os_name=redhatlinux&os_version=9,5
sudo@1.9.5p2-3,5
libpcre3@2:8.39-13,5
ruby,5
libsqlite3-dev@3.34.1-3,5
pkg:deb/ubuntu/gnutls28@3.7.3-4ubuntu1.2?os_distro=jammy&os_name=ubuntu&os_version=22.04,5
binutils-x86-64-linux-gnu@2.38-4ubuntu2.6,5
pkg:deb/ubuntu/glibc@2.35-0ubuntu3.7?os_distro=jammy&os_name=ubuntu&os_version=22.04,5
libgnutls30@3.7.1-5+deb11u4,5
handlebars@1.0.0,5
pkg:maven/org.springframework/spring-web@4.3.2.RELEASE,5
login@1:4.13+dfsg1-1+b1,5
libpcre3@2:8.39-15,5
libx11-6@2:1.6.2-1ubuntu2,5
libpcre3-dev@2:8.39-13,5
freetype@2.9.1-r1,5
libperl5.32@5.32.1-4+deb11u2,5
libpcre3,5
github.com/golang/go@1.20.10,5
login@1:4.1.5.1-1ubuntu9.5,5
openjdk-11-jre@11.0.22+7-0ubuntu2~22.04.1,5
org.postgresql:postgresql@9.4.1208.jre7,5
libnghttp2,5
sqlite-libs@3.26.0-19.el8_9,5
libpcrecpp0v5@2:8.39-13,5
pkg:deb/ubuntu/openssl@1.0.1f-1ubuntu2.23?os_name=ubuntu&os_version=14.04,5
3.26.0-15.el8,5
libwbclient0@2:4.15.13+dfsg-0ubuntu1.5,5
binutils@2.35.2-43.el9,5
3.26.0-19.el8@9,5
libpcre16-3@2:8.39-13,5
openjdk-11-jre-headless@11.0.22+7-0ubuntu2~22.04.1,5
pkg:deb/debian/pcre3@2:8.39-13?os_distro=bullseye&os_name=debian&os_version=11,5
pkg:golang/stdlib@1.16.15 pkg:golang/stdlib@1.18.10,5
libgnutls30@3.7.3-4ubuntu1.2,5
pkg:rpm/oraclelinux/sqlite-libs@3.26.0-15.el8?os_name=oraclelinux&os_version=8 pkg:rpm/oraclelinux/sqlite@3.26.0-15.el8?os_name=oraclelinux&os_version=8,5
k8s.io/kubernetes@v1.24.16,5
pkg:deb/ubuntu/openjdk-lts@11.0.22%2B7-0ubuntu2~22.04.1?os_distro=jammy&os_name=ubuntu&os_version=22.04,5
pkg:maven/io.netty/netty-codec-http2@4.1.34.Final,4
isc-dhcp-common@4.2.4-7ubuntu12.10,4
libgssapi-krb5-2@1.18.3-6+deb11u4,4
pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.14?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
pkg:deb/ubuntu/perl@5.26.0-8ubuntu1?os_distro=artful&os_name=ubuntu&os_version=17.10,4
perl-base@5.26.0-8ubuntu1,4
libgcc@8.5.0-20.el8,4
pkg:maven/org.apache.commons/commons-compress@1.20 pkg:maven/org.apache.commons/commons-compress@1.5,4
libkrb5support0@1.18.3-6+deb11u4,4
tcpdump@4.7.4-1ubuntu1,4
glibc-devel-static,4
mariadb-common@1:10.3.39-0ubuntu0.20.04.2,4
3.6.15-150300.10.60.1,4
libpython3.4-minimal@3.4.3-1ubuntu1~14.04.6,4
ncurses-libs,4
libctf-nobfd0@2.34-6ubuntu1.9,4
pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.15?os_distro=jammy&os_name=ubuntu&os_version=22.04 pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.8?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
pkg:deb/ubuntu/binutils@2.38-4ubuntu2.6?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
binutils-common@2.34-6ubuntu1.9,4
pkg:deb/debian/libpng1.6@1.6.36-6?os_distro=buster&os_name=debian&os_version=10,4
krb5-locales@1.20.1-2+deb12u1,4
golang.org/x/net@v0.7.0,4
pkg:deb/debian/gnutls28@3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/ubuntu/binutils@2.34-6ubuntu1.9?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libstdc++@9.2.0-r4,4
pkg:deb/ubuntu/mariadb-10.3@1:10.3.39-0ubuntu0.20.04.2?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libctf0@2.34-6ubuntu1.9,4
libbinutils@2.34-6ubuntu1.9,4
golang.org/x/net@v0.8.0,4
libk5crypto3@1.19.2-2ubuntu0.3,4
libk5crypto3@1.20.1-2+deb12u1,4
pkg:deb/ubuntu/libdbd-mysql-perl@4.025-1ubuntu0.1?os_name=ubuntu&os_version=14.04,4
libpng-dev@1.6.36-6,4
libexpat1-dev@2.2.10-2+deb11u5,4
pkg:deb/debian/gdb@10.1-1.7?os_distro=bullseye&os_name=debian&os_version=11,4
libexpat1,4
libmariadb-dev-compat@1:10.3.39-0ubuntu0.20.04.2,4
libpng16-16@1.6.36-6,4
libexpat1@2.2.10-2+deb11u5,4
libk5crypto3@1.17-6ubuntu4.4,4
libk5crypto3@1.18.3-6+deb11u4,4
pkg:deb/ubuntu/isc-dhcp@4.2.4-7ubuntu12.10?os_name=ubuntu&os_version=14.04,4
libkrb5support0@1.20.1-2+deb12u1,4
pkg:deb/ubuntu/cron@3.0pl1-124ubuntu2?os_name=ubuntu&os_version=14.04,4
libmariadb-dev@1:10.3.39-0ubuntu0.20.04.2,4
github.com/opencontainers/runc@v1.1.3,4
pkg:golang/github.com/containerd/containerd@1.6.14,4
8.5.0-4.0.2.el8@5,4
libgnutls30@3.7.3-4ubuntu1.3,4
util-linux@2.20.1-5.1ubuntu20.9,4
openssl@1.1.1w-0+deb11u1,4
libstdc++@8.5.0-20.el8,4
pkg:rpm/redhatlinux/gnutls@3.6.16-8.el8_9.3?os_name=redhatlinux&os_version=8,4
libssl1.1@1.1.1w-0+deb11u1,4
freetype@2.10.1-r0,4
pkg:deb/ubuntu/gnupg@1.4.16-1ubuntu2.4?os_name=ubuntu&os_version=14.04,4
libfreetype6@2.6.3-3.2+deb9u2,4
libcairo2-dev@1.16.0-5,4
libfreetype-dev@2.10.4+dfsg-1,4
freetype@2.9.1-r2,4
pyopenssl@24.0.0,4
pkg:deb/ubuntu/zlib@1:1.2.8.dfsg-2ubuntu4?os_distro=xenial&os_name=ubuntu&os_version=16.04,4
libfreetype6@2.9.1-3+deb10u2,4
libfreetype6-dev@2.10.4+dfsg-1,4
libfreetype6@2.10.4+dfsg-1,4
pkg:rpm/rhel/glib2@2.68.4-14.el9?arch=x86_64&upstream=glib2-2.68.4-14.el9.src.rpm&distro=rhel-9.4,4
pkg:rpm/redhatlinux/gnutls@3.6.16-8.el8_9.1?os_name=redhatlinux&os_version=8,4
binutils-x86-64-linux-gnu@2.34-6ubuntu1.9,4
libfreetype6-dev@2.9.1-3+deb10u2,4
pkg:rpm/redhatlinux/gnutls@3.8.3-4.el9_4?os_name=redhatlinux&os_version=9,4
pkg:golang/stdlib@1.17.5 pkg:golang/stdlib@1.18.10 pkg:golang/stdlib@1.19.7 pkg:golang/stdlib@1.20.5,4
pkg:golang/stdlib@1.16.15 pkg:golang/stdlib@1.18.10 pkg:golang/stdlib@1.19.10 pkg:golang/stdlib@1.19.7 pkg:golang/stdlib@1.20.4 pkg:golang/stdlib@1.20.5,4
pkg:golang/stdlib@1.18.10 pkg:golang/stdlib@1.20.5,4
org.apache.tomcat:tomcat-catalina@9.0.75,4
klibc-utils,4
pkg:golang/stdlib@1.16.15 pkg:golang/stdlib@1.18.10 pkg:golang/stdlib@1.19.10 pkg:golang/stdlib@1.19.7 pkg:golang/stdlib@1.20.5,4
pkg:golang/stdlib@1.18.10 pkg:golang/stdlib@1.19.7 pkg:golang/stdlib@1.20.5,4
pkg:rpm/redhatlinux/gnutls@3.7.6-23.el9_3.3?os_name=redhatlinux&os_version=9,4
libssl3@3.0.2-0ubuntu1.15,4
libcairo-script-interpreter2@1.16.0-5,4
libssl3@3.0.2-0ubuntu1.14,4
pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.15?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libcairo2-dev@1.16.0-4+deb10u1,4
gpgv@2.1.18-8~deb9u4,4
libssl-dev@3.0.2-0ubuntu1.15,4
libcairo2@1.16.0-4+deb10u1,4
dirmngr@2.1.18-8~deb9u4,4
pkg:deb/debian/ncurses@6.1%2B20181013-2%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,4
pkg:rpm/redhatlinux/glib2@2.68.4-11.el9?os_name=redhatlinux&os_version=9,4
libcairo-gobject2@1.16.0-4+deb10u1,4
libkrb5support0@1.17-6ubuntu4.4,4
pkg:rpm/redhatlinux/glibc@2.28-236.el8.7?os_name=redhatlinux&os_version=8,4
libsepol1@2.8-1,4
libsepol1@2.6-2,4
mercurial@4.5.2-r1,4
libsepol1-dev@3.1-1,4
libjpeg-turbo@2.0.4-r0,4
libjpeg-turbo@2.0.4-r1,4
pkg:rpm/redhatlinux/glibc@2.34-83.el9_3.7?os_name=redhatlinux&os_version=9,4
pkg:rpm/redhatlinux/glibc@2.28-236.el8_9.12?os_name=redhatlinux&os_version=8,4
pkg:rpm/redhatlinux/glibc@2.28-236.el8_9.13?os_name=redhatlinux&os_version=8,4
patch@2.7.6-3+deb10u1,4
pkg:rpm/redhatlinux/glibc@2.34-83.el9_3.12?os_name=redhatlinux&os_version=9,4
pkg:rpm/rhel/glibc@2.34-100.el9_4.2?arch=x86_64&upstream=glibc-2.34-100.el9_4.2.src.rpm&distro=rhel-9.4,4
pkg:rpm/redhatlinux/glibc@2.34-100.el9_4.2?os_name=redhatlinux&os_version=9,4
libcairo-script-interpreter2@1.16.0-4+deb10u1,4
libcairo-gobject2@1.16.0-5,4
com.hazelcast:hazelcast@3.12.13,4
pkg:maven/com.hazelcast/hazelcast@3.12.13,4
libgssapi-krb5-2@1.19.2-2ubuntu0.3,4
libcairo2@1.16.0-5,4
pkg:deb/debian/patch@2.7.6-3%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,4
libssl-dev@1.1.1w-0+deb11u1,4
pkg:deb/debian/patch@2.7.6-7?os_distro=bookworm&os_name=debian&os_version=12,4
libncurses5@6.0+20161126-1+deb9u2,4
libncursesw5@6.0+20161126-1+deb9u2,4
pkg:deb/debian/glib2.0@2.66.8-1?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:rpm/redhatlinux/glib2@2.68.4-14.el9?os_name=redhatlinux&os_version=9,4
ncurses-base@6.0+20161126-1+deb9u2,4
ncurses-bin@6.0+20161126-1+deb9u2,4
libkrb5-3@1.18.3-6+deb11u4,4
openssl@1.1.0l-1~deb9u4,4
libssh-config,4
libkrb5-3@1.20.1-2+deb12u1,4
libkrb5support0@1.19.2-2ubuntu0.3,4
libsepol1-dev@2.8-1,4
2.5-10.el7,4
pkg:rpm/oraclelinux/gnutls@3.6.16-4.el8?os_name=oraclelinux&os_version=8,4
libsepol1@3.1-1,4
2.31-150300.74.1,4
libgssapi-krb5-2@1.20.1-2+deb12u1,4
pkg:deb/debian/patch@2.7.6-7?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/debian/sysstat@12.0.3-2?os_distro=buster&os_name=debian&os_version=10,4
libmariadb3@1:10.3.39-0ubuntu0.20.04.2,4
libssl1.0.0@1.0.2g-1ubuntu13.3,4
nginx@1:1.27.0-2.el9.ngx,4
libx11-dev@2:1.6.7-1+deb10u2,4
libblkid-dev@2.36.1-8,4
pkg:golang/golang.org/x/crypto@0.0.0-20191128160524-b544559bb6d1,4
pkg:golang/golang.org/x/crypto@0.0.0-20191011191535-87dc89f01550,4
libpython3.8-stdlib,4
pkg:golang/golang.org/x/crypto@0.0.0-20200204104054-c9f3fb736b72,4
pkg:npm/mysql2@2.3.3,4
pkg:apk/alpine/libxslt@1.1.32-r0?os_name=alpine&os_version=3.8,4
dbus-user-session@1.12.20-0+deb10u1,4
golang.org/x/text@0.3.2,4
pkg:deb/debian/dbus@1.12.20-0%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,4
pkg:deb/debian/libx11@2:1.6.7-1%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,4
dbus@1.12.16-r3,4
libx11-6@2:1.6.7-1+deb10u2,4
github.com/opencontainers/runc@0.0.0-20161109192122-51371867a01c,4
dbus-libs@1.12.16-r3,4
dbus@1.12.16-r2,4
pkg:npm/moment-timezone@0.5.23,4
libx11-xcb1@2:1.6.7-1+deb10u2,4
bsdutils@1:2.36.1-8,4
pkg:deb/debian/libx11@2:1.7.2-1?os_distro=bullseye&os_name=debian&os_version=11,4
libdbus-1-3@1.12.20-2,4
pkg:maven/org.bouncycastle/bcprov-jdk15on@1.69,4
pkg:rpm/rhel/libX11@1.7.0-9.el9?arch=x86_64&upstream=libX11-1.7.0-9.el9.src.rpm&distro=rhel-9.4,4
libdbus-1-3@1.12.20-0+deb10u1,4
libx11-dev@2:1.7.2-1,4
org.bouncycastle:bcprov-jdk18on@1.77,4
pkg:maven/org.bouncycastle/bcprov-jdk15on@1.69 pkg:maven/org.bouncycastle/bcprov-jdk15on@1.70,4
org.bouncycastle:bcprov-jdk15to18@1.74,4
pkg:maven/org.bouncycastle/bcprov-jdk15on@1.64 pkg:maven/org.bouncycastle/bcprov-jdk15on@1.70,4
org.bouncycastle:bcprov-jdk18on@1.76,4
org.bouncycastle:bcprov-jdk15to18@1.75,4
libx11-data@2:1.6.7-1+deb10u2,4
python3,4
pkg:deb/debian/dbus@1.12.20-2?os_distro=bullseye&os_name=debian&os_version=11,4
libx11-6@2:1.7.2-1,4
dbus-user-session@1.12.20-2,4
libsmartcols1@2.36.1-8,4
dbus@1.12.20-0+deb10u1,4
pkg:apk/alpine/libxml2@2.9.8-r0?os_name=alpine&os_version=3.8,4
libxml2@2.9.14+dfsg-1.3~deb12u1,4
libx11-data@2:1.7.2-1,4
pkg:golang/github.com/docker/docker@20.10.25%2Bincompatible,4
java-17-amazon-corretto-headless@1:17.0.10+8-1.amzn2023.1,4
libmount-dev@2.36.1-8,4
mount@2.36.1-8,4
pkg:golang/github.com/docker/docker@20.10.24%2Bincompatible,4
pkg:golang/github.com/docker/docker@23.0.3%2Bincompatible,4
libcurl3-gnutls@7.81.0-1ubuntu1.13,4
uuid-dev@2.36.1-8,4
libmount1@2.36.1-8,4
pkg:deb/debian/libudev1@252.22-1~deb12u1?arch=amd64&upstream=systemd&distro=debian-12,4
libgd@2.2.5-r3,4
libblkid1@2.36.1-8,4
pkg:deb/debian/systemd@252.22-1~deb12u1?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:golang/github.com/moby/buildkit@0.10.1-0.20220816171719-55ba9d14360a,4
libncurses6@6.3-2,4
libtinfo6@6.2+20201114-2,4
libncursesw6@6.2+20201114-2,4
github.com/aws/aws-sdk-go@v1.32.1,4
github.com/aws/aws-sdk-go@v1.33.1,4
java-17-amazon-corretto-devel@1:17.0.10+8-1.amzn2023.1,4
pkg:rpm/amazonlinux/java-17-amazon-corretto-devel@1:17.0.10%2B8-1.amzn2023.1?os_name=amazonlinux&os_version=2023 pkg:rpm/amazonlinux/java-17-amazon-corretto-headless@1:17.0.10%2B8-1.amzn2023.1?os_name=amazonlinux&os_version=2023,4
xvfb@2:21.1.4-2ubuntu1.7~22.04.8,4
xserver-common@2:21.1.4-2ubuntu1.7~22.04.7,4
pkg:rpm/rhel/gnutls@3.8.3-4.el9_4?arch=x86_64&upstream=gnutls-3.8.3-4.el9_4.src.rpm&distro=rhel-9.4,4
pkg:deb/ubuntu/llvm-toolchain-15@1:15.0.7-0ubuntu0.22.04.2?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libllvm15@1:15.0.7-0ubuntu0.22.04.2,4
pkg:npm/undici@5.22.1,4
pkg:deb/debian/libssh@0.8.7-1%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,4
libxpm4@1:3.5.12-1ubuntu0.22.04.1,4
pkg:pypi/pip@9.0.1,4
pip@9.0.3,4
xvfb@2:21.1.4-2ubuntu1.7~22.04.7,4
pkg:deb/ubuntu/xorg-server@2:21.1.4-2ubuntu1.7~22.04.7?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
xserver-common@2:21.1.4-2ubuntu1.7~22.04.8,4
org.springframework:spring-web@5.3.29,4
org.springframework:spring-web@5.3.30,4
spring-web@5.3.18,4
pkg:maven/org.springframework/spring-web@5.3.29,4
pkg:maven/org.springframework/spring-web@5.3.30,4
pkg:deb/ubuntu/xorg-server@2:21.1.4-2ubuntu1.7~22.04.8?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libx11-xcb1@2:1.7.2-1,4
pkg:rpm/amazonlinux/libxml2@2.10.3-2.amzn2023.0.1?os_name=amazonlinux&os_version=2023,4
github.com/aws/aws-sdk-go@v1.33.17,4
pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.12.1,4
libkrb5-3@1.19.2-2ubuntu0.2,4
pkg:deb/debian/aom@1.0.0.errata1-3?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/ubuntu/krb5@1.19.2-2ubuntu0.1?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libkrb5support0@1.19.2-2ubuntu0.2,4
pkg:deb/debian/openssh@1:8.4p1-5?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/ubuntu/krb5@1.19.2-2ubuntu0.2?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
krb5-libs@1.18.2-26.el8_9,4
com.fasterxml.jackson.core:jackson-databind@2.10.5.1,4
com.fasterxml.jackson.core:jackson-databind@2.12.1,4
perl@5.32.1-4+deb11u3,4
libvirt0@9.0.0-4,4
libperl5.32@5.32.1-4+deb11u3,4
libperl5.28@5.28.1-6+deb10u1,4
perl@5.28.1-6+deb10u1,4
perl-base@5.28.1-6+deb10u1,4
libvirt-clients@9.0.0-4,4
libyaml-0-2@0.2.2-1,4
pkg:deb/ubuntu/libyaml@0.2.2-1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libk5crypto3@1.19.2-2ubuntu0.1,4
libkrb5-3@1.19.2-2ubuntu0.1,4
libk5crypto3@1.19.2-2ubuntu0.2,4
libgssapi-krb5-2@1.19.2-2ubuntu0.1,4
libpam-runtime,4
pkg:deb/debian/libwmf@0.2.8.4-17?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:deb/debian/libwmf@0.2.8.4-14?os_distro=buster&os_name=debian&os_version=10,4
tar@1.34+dfsg-1,4
pkg:deb/debian/tar@1.30%2Bdfsg-6%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,4
tar@1.29b-1.1,4
kubevirt.io/kubevirt@v0.54.0,4
pkg:golang/github.com/docker/docker@20.10.9%2Bincompatible,4
golang.org/x/crypto@0.0.0-20200622213623-75b288015ac9,4
pkg:gem/bundler@1.17.2,4
gpgv,4
pkg:golang/k8s.io/kubernetes@1.24.16,4
golang.org/x/crypto@0.0.0-20200728195943-123391ffb6de,4
golang.org/x/crypto@v0.0.0-20200323165209-0ec3e9974c59,4
golang.org/x/crypto@v0.0.0-20201002170205-7f63de1d35b0,4
libfribidi0,4
pkg:rpm/redhatlinux/krb5@1.18.2-26.el8_9?os_name=redhatlinux&os_version=8,4
perl-modules-5.28@5.28.1-6+deb10u1,4
perl-modules-5.32@5.32.1-4+deb11u3,4
pkg:deb/debian/exim4@4.92-8%2Bdeb10u6?os_distro=buster&os_name=debian&os_version=10,4
libgcrypt20@1.7.6-2+deb9u3,4
node-forge@0.10.0,4
org.xerial.snappy:snappy-java@1.1.8.4,4
pkg:maven/org.xerial.snappy/snappy-java@1.1.8.4,4
pkg:rpm/redhatlinux/gnutls@3.7.6-23.el9?os_name=redhatlinux&os_version=9,4
pkg:deb/ubuntu/gnutls28@3.7.3-4ubuntu1.3?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
org.eclipse.jetty:jetty-http@9.4.11.v20180605,4
org.eclipse.jetty:jetty-http@9.2.26.v20180806,4
gnutls@3.6.16-4.el8,4
org.eclipse.jetty:jetty-http@9.2.11.v20150529,4
perl-base@5.32.1-4+deb11u3,4
org.eclipse.jetty:jetty-http@9.4.12.v20180830,4
libldap-2.4-2,4
pkg:maven/org.bitbucket.b_c/jose4j@0.7.9,4
libuuid1@2.36.1-8,4
pkg:maven/org.bitbucket.b_c/jose4j@0.7.12,4
com.google.protobuf:protobuf-java@3.18.1,4
pkg:maven/io.netty/netty-all@4.1.58.Final,4
io.netty:netty-handler@4.1.34.Final,4
libpam-modules-bin,4
libcurl4@7.81.0-1ubuntu1.13,4
libldap-common,4
pkg:deb/debian/openldap@2.5.13%2Bdfsg-5?os_distro=bookworm&os_name=debian&os_version=12,4
openssh-client@1:8.9p1-3ubuntu0.3,4
libpython2.7-stdlib@2.7.18-1~20.04.3,4
python2.7@2.7.18-1~20.04.4,4
libpython2.7-minimal@2.7.18-1~20.04.3,4
qs@0.6.5,4
libpython2.7-stdlib@2.7.18-1~20.04.4,4
libpython2.7-minimal@2.7.18-1~20.04.4,4
pkg:rpm/redhatlinux/rpm@4.14.3-4.el8?os_name=redhatlinux&os_version=8,4
