Package,Count
libkdb5-9,5
libpcre32-3,5
libk5crypto3@1.18.3-6+deb11u3,5
gdb@8.1.1-0ubuntu1,5
login@1:4.13+dfsg1-1+b1,5
libxslt1.1@1.1.29-2.1,5
libsystemd0@237-3ubuntu10.41,5
pkg:deb/ubuntu/python3.11@3.11.0~rc1-1~22.04?os_distro=jammy&os_name=ubuntu&os_version=22.04,5
pkg:deb/ubuntu/python2.7@2.7.18-13ubuntu1.2?os_distro=jammy&os_name=ubuntu&os_version=22.04,5
libudev1@245.4-4ubuntu3.11,5
libespeak-ng1@1.50+dfsg-10,5
libgssapi-krb5-2@1.16-2ubuntu0.4,5
locales@2.39-0ubuntu8.1,5
passwd@1:4.2-3.1ubuntu5.4,5
libc6@2.35-0ubuntu3.7,5
pkg:npm/yarn@1.15.2,5
liblab-gamut1,5
libpcre3@2:8.39-13,5
libkrb5-3@1.20.1-2,5
pkg:deb/debian/curl@7.88.1-10%2Bdeb12u1?os_distro=bookworm&os_name=debian&os_version=12,5
libgssapi-krb5-2@1.18.3-6+deb11u3,5
ncurses-base@6.1-1ubuntu1.18.04,5
gnupg,5
mysql-connector-java@8.0.19,5
pkg:deb/ubuntu/dbus@1.12.16-2ubuntu2.1?os_distro=focal&os_name=ubuntu&os_version=20.04,5
libx11-data@2:1.6.4-3ubuntu0.3,5
ssl_client@1.35.0-r17,5
pkg:npm/yarn@1.12.3,5
3.26.0-19.0.1.el8@9,5
pkg:deb/debian/sqlite3@3.27.2-3%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,5
libx11-data,5
perl-base@5.22.1-9ubuntu0.6,5
pkg:deb/ubuntu/perl@5.26.1-6ubuntu0.3?os_distro=bionic&os_name=ubuntu&os_version=18.04,5
pkg:rpm/centos/perl@1:1.04-293.el7?os_name=centos&os_version=7 pkg:rpm/centos/perl@4:5.16.3-293.el7?os_name=centos&os_version=7,5
perl-base@5.26.1-6ubuntu0.3,5
ncurses-terminfo-base_6.1@p20190105-r0,5
ncurses-terminfo_6.1@p20190105-r0,5
pkg:deb/ubuntu/ncurses@6.1-1ubuntu1.18.04?os_distro=bionic&os_name=ubuntu&os_version=18.04,5
pkg:deb/debian/libx11@2:1.6.7-1%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,5
libxdot4,5
libcgraph6,5
dbus-user-session@1.12.16-2ubuntu2.1,5
libdbus-1-3@1.12.2-1ubuntu1.2,5
libgraphviz-dev,5
libgvpr2,5
libgcc-6-dev,5
rawtherapee-data@5.10-1build4,5
libgvc6-plugins-gtk,5
busybox@1.34.1-r5,5
node@18.18.2,5
pkg:npm/yarn@1.16.0,5
rawtherapee@5.10-1build4,5
pkg:rpm/centos/glib2@2.56.1-2.el7?os_name=centos&os_version=7,5
ncurses-libs,5
ssl_client@1.35.0-r29,5
libgcc@6.4.0-r9,5
github.com/opencontainers/runc@v1.1.0,5
libnss-systemd@245.4-4ubuntu3.11,5
pkg:maven/com.google.protobuf/protobuf-java@3.6.0,5
libncurses5@6.1-1ubuntu1.18.04,5
espeak-ng-data@1.50+dfsg-10,5
libpam-systemd@245.4-4ubuntu3.11,5
protobuf-java@3.7.1,5
pkg:maven/com.google.protobuf/protobuf-java@3.3.0 pkg:maven/com.google.protobuf/protobuf-java@3.7.1,5
pkg:deb/ubuntu/glibc@2.35-0ubuntu3.7?os_distro=jammy&os_name=ubuntu&os_version=22.04,5
systemd-sysv@245.4-4ubuntu3.13,5
com.google.protobuf:protobuf-java@3.6.1,5
libgssapi-krb5-2@1.20.1-2,5
org.springframework.security:spring-security-core@5.3.3.RELEASE,5
com.google.protobuf:protobuf-java@3.7.1,5
pkg:deb/ubuntu/espeak-ng@1.50%2Bdfsg-10?os_distro=jammy&os_name=ubuntu&os_version=22.04,5
libkrb5support0@1.20.1-2,5
python-lxml@3.2.1-4.el7,5
pkg:maven/com.google.protobuf/protobuf-java@3.6.1,5
libpam-systemd@245.4-4ubuntu3.13,5
org.springframework.security:spring-security-core@4.2.13.RELEASE,5
ncurses-libs_6.1@p20190105-r0,5
pkg:deb/ubuntu/sudo@1.8.21p2-3ubuntu1.2?os_distro=bionic&os_name=ubuntu&os_version=18.04,5
pkg:deb/ubuntu/systemd@245.4-4ubuntu3.14?os_distro=focal&os_name=ubuntu&os_version=20.04,5
github.com/golang/go@1.20.10,5
systemd-sysv@245.4-4ubuntu3.11,5
libc6@2.39-0ubuntu8.1,5
libpcre3@2:8.38-3.1,5
pcre,5
libsystemd0@237-3ubuntu10.42,5
lmdb@0.9.31-r0,5
libldap-common@2.4.57+dfsg-3+deb11u1,5
libldap-common@2.5.13+dfsg-5,5
libldap-common,5
libudev1@245.4-4ubuntu3.14,5
libc6-dev@2.35-0ubuntu3.7,5
ncurses-bin@6.1-1ubuntu1.18.04,5
libpcre3-dev,5
ncurses-terminfo-base,5
libldap-dev@2.5.13+dfsg-5,5
passwd@1:4.13+dfsg1-1+b1,5
libc-bin@2.35-0ubuntu3.7,5
ncurses-terminfo-base_6.1@p20180818-r1,5
busybox@1.34.1-r7,5
libsqlite3-0@3.34.1-3,5
imagemagick-6-common@8:6.9.7.4+dfsg-16ubuntu6.15,5
2.56.4-162.el8,5
passwd@1:4.2-3.1ubuntu5.3,5
libsqlite3-dev,5
ncurses-libs_6.1@p20180818-r1,5
libncursesw5@6.0+20161126-1+deb9u2,5
libgssapi-krb5-2@1.19.2-2ubuntu0.2,5
libcups2,5
libaudiofile-dev,5
libc-dev-bin@2.35-0ubuntu3.7,5
libpcrecpp0v5,5
libpython2.7-minimal@2.7.17-1~18.04ubuntu1.6,4
pkg:apk/alpine/openssl@1.1.1k-r0?os_name=alpine&os_version=3.13,4
pkg:pypi/pip@9.0.3,4
pip@18.1,4
libperl5.26,4
perl-modules-5.26,4
libx11-dev@2:1.6.4-3ubuntu0.4,4
util-linux,4
pkg:deb/ubuntu/systemd@237-3ubuntu10.41?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
pkg:deb/ubuntu/systemd@237-3ubuntu10.42?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libudev1@237-3ubuntu10.42,4
expat@2.2.10-r1,4
http2@v0.4.0,4
libx11-dev,4
pkg:deb/ubuntu/python2.7@2.7.17-1~18.04ubuntu1.6?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
golang.org/x/net@v0.12.0,4
openjdk-11-jre-headless,4
pkg:deb/ubuntu/systemd@237-3ubuntu10.47?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libudev1@237-3ubuntu10.41,4
libssl1.0.0@1.0.2n-1ubuntu5.13,4
pkg:deb/debian/openssl@3.0.9-1?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:deb/debian/libx11@2:1.6.7-1%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,4
pkg:pypi/pip@19.1.1,4
mercurial@2.6.2-8.el7_4,4
libexpat1@2.2.10-2+deb11u5,4
libxpm-dev,4
golang.org/x/net@v0.9.0,4
github.com/containerd/containerd@v1.6.6,4
golang.org/x/net@v0.10.0,4
mercurial@2.6.2-10.el7,4
libx11-6@2:1.6.4-3ubuntu0.4,4
libjpeg-turbo,4
py2-pip,4
libx11-xcb1,4
libcroco3,4
libssl-dev@1.1.1-1ubuntu2.1~18.04.23,4
libx11-xcb1@2:1.6.9-2ubuntu1.2,4
openssl@1.1.1-1ubuntu2.1~18.04.9,4
pkg:npm/moment-timezone@0.5.26,4
pkg:npm/nodemailer@6.1.1 pkg:npm/nodemailer@6.3.0,4
libx11-data@2:1.6.9-2ubuntu1.2,4
libcroco3@0.6.12-2,4
golang.org/x/net@v0.8.0,4
libx11-6@2:1.6.9-2ubuntu1.2,4
libudev1@237-3ubuntu10.47,4
pkg:rpm/centos/openldap@2.4.44-20.el7?os_name=centos&os_version=7,4
libssl1.1@1.1.1-1ubuntu2.1~18.04.23,4
lodash@4.17.15,4
pkg:npm/lodash@4.17.10 pkg:npm/lodash@4.17.11,4
libxpm4,4
libwmf0.2-7@0.2.8.4-10.6,4
pkg:deb/ubuntu/cups@2.2.7-1ubuntu2.8?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
pkg:rpm/centos/openldap@2.4.44-21.el7_6?os_name=centos&os_version=7,4
pkg:deb/debian/curl@7.74.0-1.3%2Bdeb11u11?os_distro=bullseye&os_name=debian&os_version=11,4
libx11-data@2:1.6.7-1+deb10u2,4
libxml2@2.9.10-r4,4
libsepol1@3.0-1,4
pip@19.1.1,4
libcdt5,4
libsepol1@2.8-1,4
pkg:deb/ubuntu/libsepol@3.0-1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
ssl_client@1.36.1-r2,4
ssl_client@1.36.1-r5,4
pkg:deb/debian/openldap@2.4.57%2Bdfsg-3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,4
pkg:npm/yarn@1.17.3,4
libcdt5@2.38.0-17,4
busybox-binsh@1.36.1-r5,4
tar@1.29b-1.1,4
pkg:apk/alpine/busybox@1.36.1-r15?os_name=alpine&os_version=3.19,4
libisc169@1:9.11.3+dfsg-1ubuntu1.18,4
pkg:deb/debian/openldap@2.5.13%2Bdfsg-5?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:apk/alpine/busybox@1.36.1-r5?os_name=alpine&os_version=3.18,4
libsepol@2.5-10.el7,4
pkg:apk/alpine/busybox@1.36.1-r4?os_name=alpine&os_version=3.18,4
libncurses5-dev@6.0+20161126-1+deb9u2,4
pkg:deb/ubuntu/sudo@1.8.16-0ubuntu1.7?os_distro=xenial&os_name=ubuntu&os_version=16.04,4
github.com/opencontainers/runc@v1.1.2,4
curl@7.88.1-10,4
busybox@1.35.0-r17,4
pkg:apk/alpine/busybox@1.36.1-r2?os_name=alpine&os_version=3.18,4
pkg:rpm/centos/sudo@1.8.23-3.el7?os_name=centos&os_version=7,4
pkg:deb/debian/openldap@2.4.47%2Bdfsg-3%2Bdeb10u7?os_distro=buster&os_name=debian&os_version=10,4
ncurses-bin@6.0+20161126-1+deb9u2,4
ncurses-base@6.0+20161126-1+deb9u2,4
git-lfs@2.13.1-r1,4
perl-modules-5.24@5.24.1-3+deb9u5,4
libperl5.24@5.24.1-3+deb9u5,4
perl-base@5.24.1-3+deb9u5,4
libncurses5@6.0+20161126-1+deb9u2,4
ssl_client@1.36.1-r4,4
busybox-binsh@1.36.1-r2,4
pkg:apk/alpine/openssh@9.1_p1-r2?os_name=alpine&os_version=3.17,4
pkg:npm/follow-redirects@1.5.10,4
pkg:npm/follow-redirects@1.5.10 pkg:npm/follow-redirects@1.9.0,4
follow-redirects@1.5.10,4
ssl_client@1.36.1-r15,4
pkg:golang/stdlib@1.14.4 pkg:golang/stdlib@1.16.7,4
busybox-binsh@1.36.1-r15,4
libnghttp2-14@1.18.1-1,4
libgcrypt20@1.7.6-2+deb9u3,4
pkg:deb/ubuntu/dbus@1.12.2-1ubuntu1.2?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libklibc@2.0.4-9ubuntu2.2,4
libde265-0@1.0.11-1+deb12u1,4
pkg:deb/debian/krb5@1.17-3%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,4
busybox-binsh@1.36.1-r4,4
pkg:deb/ubuntu/libjpeg-turbo@1.4.2-0ubuntu3?os_distro=xenial&os_name=ubuntu&os_version=16.04,4
pkg:npm/follow-redirects@1.7.0,4
pkg:deb/debian/systemd@256~rc3-7?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:deb/debian/systemd@252.22-1~deb12u1?os_distro=bookworm&os_name=debian&os_version=12 pkg:deb/debian/systemd@254.5-1~bpo12%2B3?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:apk/alpine/busybox@1.35.0-r29?os_name=alpine&os_version=3.17,4
pkg:deb/ubuntu/tar@1.29b-2ubuntu0.1?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libsqlite3-0@3.22.0-1ubuntu0.4,4
busybox-binsh,4
libperl5.28@5.28.1-6+deb10u1,4
libperl5.32@5.32.1-4+deb11u3,4
perl@5.32.1-4+deb11u3,4
perl-modules-5.32@5.32.1-4+deb11u3,4
perl-base@5.32.1-4+deb11u3,4
perl@5.28.1-6+deb10u1,4
perl-modules-5.28@5.28.1-6+deb10u1,4
perl-base@5.28.1-6+deb10u1,4
pkg:maven/org.eclipse.jetty/jetty-server@9.4.12.v20180830,4
pkg:rpm/centos/perl@1:1.04-294.el7_6?os_name=centos&os_version=7 pkg:rpm/centos/perl@4:5.16.3-294.el7_6?os_name=centos&os_version=7,4
pkg:apk/alpine/git@2.30.2-r0?os_name=alpine&os_version=3.13,4
pkg:deb/debian/ncurses@6.1%2B20181013-2%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,4
libfreetype6-dev@2.6.3-3.2,4
snappy-java@1.1.2.6,4
libegl-mesa0@22.3.6-1+deb12u1,4
mesa-vulkan-drivers,4
mesa-va-drivers,4
cryptography@41.0.4,4
pkg:maven/org.xerial.snappy/snappy-java@1.1.8.4,4
pkg:golang/golang.org/x/net@0.8.0,4
pkg:npm/apollo-server@2.25.2,4
libpng16-16@1.6.36-6,4
libnss3-nssdb,4
libx11-6@2:1.6.7-1+deb10u2,4
pkg:apk/alpine/libx11@1.8-r0?os_name=alpine&os_version=3.16,4
libxslt1-dev@1.1.29-2.1,4
libjs-jquery@3.1.1-2+deb9u1,4
libx11-xcb1@2:1.6.4-3ubuntu0.4,4
pkg:deb/debian/libpng1.6@1.6.36-6?os_distro=buster&os_name=debian&os_version=10,4
libegl-mesa0,4
pkg:deb/debian/mesa@22.3.6-1%2Bdeb12u1?os_distro=bookworm&os_name=debian&os_version=12,4
libk5crypto3@1.16-2ubuntu0.2,4
libfreetype6@2.8.1-2ubuntu2.1,4
golang.org/x/net@v0.7.0,4
libgssapi-krb5-2@1.16-2ubuntu0.2,4
pkg:deb/ubuntu/freetype@2.8.1-2ubuntu2.1?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
krb5-locales@1.16-2ubuntu0.2,4
libkrb5-3@1.16-2ubuntu0.2,4
pkg:deb/ubuntu/freetype@2.10.1-2ubuntu0.1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libgnutls30@3.5.18-1ubuntu1.4,4
libfreetype6@2.9.1-3+deb10u2,4
openjdk-17-jre-headless@17.0.10+7-1~22.04.1,4
pkg:deb/ubuntu/openjdk-17@17.0.10%2B7-1~22.04.1?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libgnutls30@3.5.18-1ubuntu1.5,4
libglapi-mesa,4
libglx-mesa0,4
pkg:deb/ubuntu/krb5@1.16-2ubuntu0.1?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
nghttp2-libs,4
libxpm4@1:3.5.12-1ubuntu0.18.04.2,4
libgl1-mesa-glx,4
github.com/aws/aws-sdk-go@v1.23.20,4
libncursesw5-dev@6.0+20161126-1+deb9u2,4
pkg:deb/ubuntu/libsepol@2.7-1?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libsepol1@2.7-1,4
libtinfo-dev@6.0+20161126-1+deb9u2,4
libgl1-mesa-dri@22.3.6-1+deb12u1,4
libglx-mesa0@22.3.6-1+deb12u1,4
pkg:deb/ubuntu/tar@1.30%2Bdfsg-7?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libglapi-mesa@22.3.6-1+deb12u1,4
libgbm1,4
libegl1-mesa-dev,4
libgbm1@22.3.6-1+deb12u1,4
libtinfo5@6.0+20161126-1+deb9u2,4
libgl1-mesa-dri,4
pkg:npm/axios@0.18.0,4
pkg:golang/github.com/docker/docker@20.10.24%2Bincompatible,4
python3@3.10.13-r0,4
libpython2.7-dev@2.7.18-1~20.04.4,4
pkg:pypi/sqlparse@0.3.0,4
perl-base@5.36.0-7,4
libpython2.7@2.7.18-1~20.04.4,4
libsepol1@3.1-1,4
libsepol1@2.6-2,4
tar@1.34+dfsg-1.2,4
1.30-9.el8,4
pkg:golang/github.com/docker/docker@17.12.0-ce-rc1.0.20200618181300-9dc6525e6118%2Bincompatible pkg:golang/github.com/moby/moby@17.12.0-ce-rc1.0.20200618181300-9dc6525e6118%2Bincompatible,4
tar@1.34+dfsg-1,4
tar@1.30+dfsg-7,4
pkg:rpm/centos/libtiff@4.0.3-32.el7?os_name=centos&os_version=7,4
libpython2.7-minimal@2.7.18-1~20.04.4,4
libpython2.7-stdlib@2.7.18-1~20.04.4,4
gpgv@2.1.18-8~deb9u4,4
gcc-11-base,4
pkg:golang/github.com/containerd/containerd@1.4.4,4
openssl@1.1.1w-0+deb11u1,4
libpdfbox-java,4
openssl@1.1.1f-1ubuntu2.20,4
libssl3@3.0.2-0ubuntu1.15,4
openssl@1.1.1n-0+deb10u6,4
libctf-nobfd0@2.34-6ubuntu1.9,4
gnutls@3.6.16-8.el8_9.3,4
binutils-x86-64-linux-gnu@2.34-6ubuntu1.9,4
pkg:deb/ubuntu/binutils@2.38-4ubuntu2.6?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.12?os_distro=jammy&os_name=ubuntu&os_version=22.04 pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.15?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libssl3@3.1.4-r4,4
pyopenssl@24.1.0,4
libssl1.1@1.1.1f-1ubuntu2.20,4
libssl1.1@1.1.1n-0+deb10u6,4
php7-fpm@7.3.27-r0,4
procps-ng@3.3.10-26.el7_7.1,4
pyopenssl@23.2.0,4
libssl1.1@1.1.1w-0+deb11u1,4
pyopenssl@23.3.0,4
pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.15?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
openssl@3.0.2-0ubuntu1.15,4
imagemagick-6-common@8:6.9.10.23+dfsg-2.1ubuntu11.9,4
g++-11,4
pkg:apk/alpine/mbedtls@2.16.1-r1?os_name=alpine&os_version=3.10,4
libpython3.12-minimal,4
libpython3.8-stdlib,4
libpython3.10-stdlib,4
libpython3.12-stdlib,4
pkg:npm/js-yaml@3.12.0,4
libfontbox-java,4
pkg:deb/ubuntu/openssl@1.1.1f-1ubuntu2.20?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libcrypto3@3.1.4-r4,4
php7-zip@7.3.27-r0,4
php7-fileinfo@7.3.27-r0,4
procps-ng@3.3.10-23.el7,4
pkg:pypi/lxml@4.6.1,4
3.3.10-26.el7@7.1,4
samba-common,4
samba-util-libs,4
libwbclient,4
GitPython@3.1.31,4
pkg:pypi/gitpython@3.1.31,4
php7-mbstring@7.3.27-r0,4
cpp-11,4
samba-client-libs,4
libsmbclient,4
libgcc-11-dev,4
samba-libs,4
file-libs@5.11-35.el7,4
pkg:deb/ubuntu/binutils@2.34-6ubuntu1.9?os_distro=focal&os_name=ubuntu&os_version=20.04,4
binutils-common@2.34-6ubuntu1.9,4
libctf0@2.34-6ubuntu1.9,4
libgs10@10.02.1~dfsg1-0ubuntu7,4
libbinutils@2.34-6ubuntu1.9,4
ghostscript@10.02.1~dfsg1-0ubuntu7,4
libgs10-common,4
libgs-common,4
libgs9-common,4
libgs-common@10.02.1~dfsg1-0ubuntu7,4
libgs10-common@10.02.1~dfsg1-0ubuntu7,4
pkg:maven/org.springframework/spring-web@4.3.25.RELEASE,4
pkg:maven/org.springframework/spring-web@5.2.7.RELEASE,4
libgif7@5.1.4-2ubuntu0.1,4
patch@2.7.6-3+deb10u1,4
pkg:npm/npm@6.9.0,4
pkg:deb/ubuntu/python3.9@3.9.19-1%2Bfocal1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
pkg:deb/debian/patch@2.7.6-7?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:maven/org.springframework/spring-core@5.1.6.RELEASE,4
org.apache.tomcat:tomcat-util@8.5.23,4
gnupg@1.4.20-1ubuntu3.3,4
gpgv,4
pkg:apk/alpine/mbedtls@2.28.1-r0?os_name=alpine&os_version=3.16,4
libgcc@8.3.0-r0,4
libflac8@1.3.2-1,4
tiff@4.5.1-r0,4
ncurses-bin@6.2+20201114-2,4
ch.qos.logback:logback-core@1.1.3,4
libbpf0@1:0.3-2,4
26.1-11.el8,4
8.5.0-22.0.1.el8@10,4
libcairo2@1.16.0-7,4
libcairo-gobject2@1.18.0-3+b1,4
libcairo2@1.18.0-3+b1,4
8.0p1-24.0.1.el8,4
1.15.12-6.el8,4
libcairo-gobject2@1.16.0-7,4
ncurses-base@6.2+20201114-2,4
ch.qos.logback:logback-core@1.1.11,4
pkg:deb/debian/gdb@13.1-3?os_distro=bookworm&os_name=debian&os_version=12,4
pkg:maven/org.apache.httpcomponents/httpclient@4.2,4
pkg:maven/org.springframework/spring-webmvc@2.5.6,4
pkg:npm/npm@6.4.1,4
pkg:deb/debian/patch@2.7.6-3%2Bdeb10u1?os_distro=buster&os_name=debian&os_version=10,4
pkg:maven/org.springframework/spring-web@5.3.22,4
libncurses6@6.2+20201114-2,4
libgif7@5.1.9-1,4
pkg:deb/ubuntu/giflib@5.1.9-1?os_distro=focal&os_name=ubuntu&os_version=20.04,4
libxml2-dev@2.9.14+dfsg-1.3~deb12u1,4
org.apache.tomcat:tomcat-websocket@8.5.23,4
libxml2@2.9.14+dfsg-1.3~deb12u1,4
bionic,4
libxml2,4
libxml2@2.12.7+dfsg-3,4
pkg:deb/debian/pcre2@10.32-5?os_distro=buster&os_name=debian&os_version=10,4
pcre2@10.32-r1,4
pcre2,4
pkg:deb/ubuntu/zlib@1:1.2.8.dfsg-2ubuntu4.1?os_distro=xenial&os_name=ubuntu&os_version=16.04,4
org.springframework:spring-webmvc@2.5.6,4
libyaml-0-2@0.2.2-1,4
libpcre2-8-0@10.32-5,4
pcre2@10.31-r0,4
pkg:maven/com.amazonaws/aws-iot-device-sdk-java@1.2.0,4
pkg:deb/ubuntu/nss@2:3.35-2ubuntu2.13?os_distro=bionic&os_name=ubuntu&os_version=18.04,4
libpq5,4
passwd@1:4.5-1ubuntu2,4
pkg:maven/org.springframework/spring-core@5.2.7.RELEASE,4
pkg:maven/org.json/json@20201115.0.0,4
pkg:pypi/urllib3@1.26.2,4
libncursesw6@6.2+20201114-2,4
gpgv@2.2.4-1ubuntu1.2,4
libarchive13@3.2.2-3.1ubuntu0.7,4
libtinfo6@6.2+20201114-2,4
pkg:gem/rdoc@6.0.1,4
pkg:deb/ubuntu/nodejs@18.17.1-deb-1nodesource1?os_distro=jammy&os_name=ubuntu&os_version=22.04 pkg:deb/ubuntu/openssl@3.0.2-0ubuntu1.15?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
golang.org/x/crypto@v0.0.0-20200414173820-0848c9571904,4
php7-curl@7.3.27-r0,4
php7-cgi@7.3.27-r0,4
tcpdump@4.9.2-0ubuntu0.16.04.1,4
libgssapi-krb5-2@1.17-3+deb10u6,4
libpng12-0@1.2.54-1ubuntu1,4
libk5crypto3@1.19.2-2ubuntu0.2,4
php7-xmlwriter@7.3.27-r0,4
org.eclipse.jetty:jetty-http@9.4.43.v20210629,4
libgssapi-krb5-2@1.18.3-6+deb11u4,4
libk5crypto3@1.19.2-2ubuntu0.3,4
libkrb5-3@1.18.3-6+deb11u4,4
php7-simplexml@7.3.27-r0,4
openssh-client@1:8.9p1-3ubuntu0.4,4
org.eclipse.jetty:jetty-http@9.4.12.v20180830,4
libk5crypto3@1.20.1-6+b1,4
libkadm5clnt-mit12@1.20.1-2+deb12u1,4
py2-lxml,4
org.apache.ant:ant@1.10.5,4
libjpeg-dev,4
libkrb5-3@1.17-3+deb10u6,4
3.6.15-150300.10.60.1,4
libkrb5support0@1.19.2-2ubuntu0.3,4
libkrb5-3@1.19.2-2ubuntu0.2,4
libgssrpc4@1.20.1-2+deb12u1,4
libkrb5-3@1.20.1-6+b1,4
libkrb5-3@1.19.2-2ubuntu0.3,4
krb5-locales@1.17-3+deb10u6,4
libkrb5-dev@1.20.1-2+deb12u1,4
libk5crypto3@1.17-3+deb10u6,4
libkrb5support0@1.18.3-6+deb11u4,4
libgssapi-krb5-2@1.19.2-2ubuntu0.3,4
libasan6,4
php7-session@7.3.27-r0,4
php7-json@7.3.27-r0,4
pkg:deb/ubuntu/krb5@1.19.2-2ubuntu0.2?os_distro=jammy&os_name=ubuntu&os_version=22.04,4
libstdc++-11-dev,4
php7-openssl@7.3.27-r0,4
libkdb5-10@1.20.1-2+deb12u1,4
php7-pear@7.3.27-r0,4
libswresample4,4
php7@7.3.27-r0,4
org.eclipse.jetty:jetty-http@9.4.24.v20191120,4
libgssapi-krb5-2@1.20.1-6+b1,4
unzip@6.0-21+deb9u1,4
php7-xml@7.3.27-r0,4
krb5-multidev@1.20.1-2+deb12u1,4
libkrb5support0@1.19.2-2ubuntu0.2,4
krb5-user@1.20.1-2+deb12u1,4
golang.org/x/crypto@v0.0.0-20200622213623-75b288015ac9,4
krb5-locales@1.20.1-2+deb12u1,4
pkg:pypi/urllib3@1.24.3,4
pkg:golang/golang.org/x/net@0.0.0-20210405180319-a5a99cb37ef4,4
libstdc++@8.3.0-r0,4
pkg:pypi/urllib3@1.24 pkg:pypi/urllib3@1.25.2,4
pkg:pypi/lxml@4.2.5,4
libgcrypt20@1.8.4-5+deb10u1,4
libgcrypt20@1.8.4-5,4
nginx,4
libkrb5support0@1.17-3+deb10u6,4
pkg:pypi/urllib3@1.25.8,4
libgfortran-11-dev,4
libkrb5support0@1.17-6ubuntu4.4,4
krb5-kdc@1.20.1-2+deb12u1,4
libkrb5support0@1.20.1-6+b1,4
libk5crypto3@1.18.3-6+deb11u4,4
1.5.13-7.el7@2,4
php7-common@7.3.27-r0,4
libkadm5srv-mit12@1.20.1-2+deb12u1,4
dirmngr@2.2.12-1+deb10u1,3
gpgsm@2.2.12-1+deb10u1,3
pkg:golang/golang.org/x/net@0.0.0-20200602114024-627f9648deb9 pkg:golang/stdlib@1.14.12,3
pkg:deb/ubuntu/unzip@6.0-25ubuntu1?os_distro=focal&os_name=ubuntu&os_version=20.04,3
pkg:deb/debian/unzip@6.0-23%2Bdeb10u2?os_distro=buster&os_name=debian&os_version=10,3
libexpat1-dev@2.2.6-2+deb10u7,3
gpg-agent@2.2.12-1+deb10u1,3
gpgconf@2.2.12-1+deb10u1,3
gpgv@2.2.4-1ubuntu1.4,3
gnupg@2.2.12-1+deb10u1,3
pkg:deb/debian/expat@2.2.10-2%2Bdeb11u5?os_distro=bullseye&os_name=debian&os_version=11,3
pkg:deb/ubuntu/gnupg2@2.2.4-1ubuntu1.2?os_distro=bionic&os_name=ubuntu&os_version=18.04,3
libperl5.30@5.30.0-9ubuntu0.2,3
6.0-46.0.1.el8,3
perl-modules-5.30@5.30.0-9ubuntu0.2,3
perl-base@5.30.0-9ubuntu0.2,3
pkg:golang/golang.org/x/net@0.0.0-20191014212845-da9a3fd4c582 pkg:golang/stdlib@1.13.8,3
pkg:golang/golang.org/x/net@0.0.0-20201110031124-69a78807bb2b pkg:golang/stdlib@1.14.2 pkg:golang/stdlib@1.15.11,3
pkg:deb/ubuntu/perl@5.30.0-9ubuntu0.2?os_distro=focal&os_name=ubuntu&os_version=20.04,3
unzip@6.0-23+deb10u2,3
http2@v0.10.0,3
gpg-wks-server@2.2.12-1+deb10u1,3
libgd@2.2.5-r3,3
libldap-2.4-2,3
pkg:pypi/pip@20.3.3,3
System.Private.Uri@4.3.0,3
gpgv@2.2.12-1+deb10u1,3
pkg:apk/alpine/libx11@1.8.4-r1?os_name=alpine&os_version=3.17,3
ssl_client@1.36.1-r6,3
gcc-8-base@8.3.0-6,3
ch.qos.logback:logback-core@1.2.1,3
pkg:deb/debian/shadow@1:4.5-1.1?os_distro=buster&os_name=debian&os_version=10,3
